purchase_order_id,supplier_id,product_id,order_date,expected_delivery_date,quantity_ordered,unit_cost,purchase_order_status
PO001718,SUP00026,PROD00052,2025-12-10,2026-01-04,167,26.45,Cancelled
PO001719,SUP00005,PROD00002,2025-01-02,2025-02-19,229,98.54,Received
PO001720,SUP00010,PROD00296,2025-04-01,2025-05-19,538,5.44,Received
PO001721,SUP00014,PROD00468,2026-05-05,2026-06-30,33,95.69,Received
PO001722,SUP00034,PROD00424,2025-08-13,2025-08-15,145,81.81,Received
PO001723,SUP00013,PROD00011,2025-12-02,2026-01-06,980,102.15,Cancelled
PO001724,SUP00003,PROD00254,2026-01-20,2026-02-24,455,25.18,Received
PO001725,SUP00017,PROD00094,2025-03-10,2025-05-05,592,82.1,Received
PO001726,SUP00040,PROD00087,2026-02-14,2026-02-21,295,69.7,In Transit
PO001727,SUP00006,PROD00180,2025-08-08,2025-09-25,428,44.98,Received
PO001728,SUP00026,PROD00364,2026-03-29,2026-04-23,694,70.53,Received
PO001729,SUP00005,PROD00431,2026-06-14,2026-08-01,750,39.69,In Transit
PO001730,SUP00005,PROD00301,2025-02-28,2025-04-17,767,38.81,Received
PO001731,SUP00028,PROD00461,2026-05-21,2026-06-16,511,26.16,Received
PO001732,SUP00019,PROD00467,2025-06-26,2025-08-24,805,32.21,Received
PO001733,SUP00031,PROD00168,2026-05-01,2026-06-02,626,56.39,Cancelled
PO001734,SUP00030,PROD00460,2025-08-06,2025-09-05,159,85.83,Cancelled
PO001735,SUP00014,PROD00280,2025-05-27,2025-07-22,811,74.62,Received
PO001736,SUP00007,PROD00311,2025-07-23,2025-09-04,403,20.86,In Transit
PO001737,SUP00040,PROD00499,2025-04-03,2025-04-10,689,77.93,Received
PO001738,SUP00023,PROD00205,2025-04-19,2025-05-17,551,97.15,Received
PO001739,SUP00014,PROD00138,2026-07-25,2026-09-19,840,97.02,Received
PO001740,SUP00014,PROD00096,2025-08-15,2025-10-10,783,28.02,Received
PO001741,SUP00010,PROD00088,2025-10-14,2025-12-01,916,21.56,Received
PO001742,SUP00022,PROD00176,2025-07-10,2025-08-10,648,37.79,Cancelled
PO001743,SUP00022,PROD00470,2025-09-27,2025-10-28,353,103.24,In Transit
PO001744,SUP00017,PROD00094,2025-06-29,2025-08-24,37,82.1,In Transit
PO001745,SUP00029,PROD00281,2025-05-10,2025-06-08,827,16.69,Cancelled
PO001746,SUP00035,PROD00444,2025-07-22,2025-07-25,764,109.39,Received
PO001747,SUP00021,PROD00370,2026-02-09,2026-03-09,459,13.56,Received
PO001748,SUP00023,PROD00357,2025-12-30,2026-01-27,571,99.69,In Transit
PO001749,SUP00022,PROD00314,2025-10-07,2025-11-07,279,40.55,Received
PO001750,SUP00019,PROD00145,2026-03-25,2026-05-23,793,51.41,Received
PO001751,SUP00008,PROD00069,2025-04-02,2025-05-21,105,99.18,Received
PO001752,SUP00025,PROD00385,2025-01-14,2025-02-21,377,54.67,In Transit
PO001753,SUP00009,PROD00061,2026-02-07,2026-03-18,825,103.11,Received
PO001754,SUP00034,PROD00046,2026-04-10,2026-04-12,719,26.62,In Transit
PO001755,SUP00005,PROD00351,2025-10-20,2025-12-07,395,106.17,Received
PO001756,SUP00007,PROD00429,2025-12-25,2026-02-06,346,92.65,In Transit
PO001757,SUP00040,PROD00313,2026-05-23,2026-05-30,600,57.58,Received
PO001758,SUP00040,PROD00397,2026-01-16,2026-01-23,895,64.22,In Transit
PO001759,SUP00021,PROD00021,2025-05-21,2025-06-18,915,34.52,Received
PO001760,SUP00009,PROD00135,2025-10-20,2025-11-28,458,34.12,Received
PO001761,SUP00028,PROD00159,2026-06-22,2026-07-18,995,23.22,Received
PO001762,SUP00003,PROD00268,2026-04-23,2026-05-28,587,88.14,Received
PO001763,SUP00013,PROD00372,2026-04-27,2026-06-01,332,68.94,Received
PO001764,SUP00039,PROD00209,2025-11-12,2025-11-17,403,55.14,Received
PO001765,SUP00001,PROD00059,2025-04-27,2025-06-02,448,29.89,Received
PO001766,SUP00035,PROD00381,2025-03-17,2025-03-20,132,41.86,Received
PO001767,SUP00008,PROD00178,2025-01-25,2025-03-15,561,8.42,Received
PO001768,SUP00031,PROD00211,2025-04-30,2025-06-01,181,15.04,Received
PO001769,SUP00023,PROD00345,2025-06-27,2025-07-25,27,115.31,Received
PO001770,SUP00015,PROD00151,2025-01-23,2025-03-21,175,89.58,Received
PO001771,SUP00022,PROD00271,2025-04-23,2025-05-24,319,117.4,Cancelled
PO001772,SUP00025,PROD00473,2025-04-25,2025-06-02,739,43.16,Received
PO001773,SUP00040,PROD00313,2025-07-19,2025-07-26,129,57.58,Cancelled
PO001774,SUP00028,PROD00159,2025-11-12,2025-12-08,947,23.22,Received
PO001775,SUP00006,PROD00261,2025-11-02,2025-12-20,421,108.12,Received
PO001776,SUP00039,PROD00441,2026-02-03,2026-02-08,285,59.28,In Transit
PO001777,SUP00015,PROD00097,2025-12-26,2026-02-21,23,115.57,In Transit
PO001778,SUP00031,PROD00095,2025-07-30,2025-08-31,938,110.22,Received
PO001779,SUP00004,PROD00330,2025-12-10,2026-01-25,440,49.9,Received
PO001780,SUP00011,PROD00133,2025-12-08,2026-01-18,850,8.02,Received
PO001781,SUP00038,PROD00377,2025-03-23,2025-03-29,525,27.59,Received
PO001782,SUP00023,PROD00155,2025-04-06,2025-05-04,139,2.98,Received
PO001783,SUP00014,PROD00280,2025-08-10,2025-10-05,512,74.62,Received
PO001784,SUP00015,PROD00134,2025-06-23,2025-08-19,823,13.23,Cancelled
PO001785,SUP00009,PROD00299,2025-07-07,2025-08-15,510,64.68,Received
PO001786,SUP00026,PROD00185,2026-07-22,2026-08-16,477,21.74,Received
PO001787,SUP00039,PROD00209,2025-05-15,2025-05-20,235,55.14,Cancelled
PO001788,SUP00018,PROD00148,2025-12-14,2026-01-21,817,40.81,Received
PO001789,SUP00027,PROD00386,2026-02-13,2026-03-25,497,27.16,Received
PO001790,SUP00018,PROD00324,2025-10-05,2025-11-12,370,119.9,Received
PO001791,SUP00017,PROD00426,2025-03-09,2025-05-04,525,61.07,In Transit
PO001792,SUP00019,PROD00290,2026-07-22,2026-09-19,494,95.94,Received
PO001793,SUP00023,PROD00235,2025-02-11,2025-03-11,697,73.07,Cancelled
PO001794,SUP00011,PROD00111,2025-01-28,2025-03-10,993,93.28,Received
PO001795,SUP00010,PROD00034,2026-07-03,2026-08-20,714,4.51,Received
PO001796,SUP00033,PROD00500,2025-01-30,2025-02-01,471,5.13,Received
PO001797,SUP00023,PROD00016,2026-05-01,2026-05-29,366,17.31,Received
PO001798,SUP00018,PROD00463,2026-03-31,2026-05-08,961,17.04,In Transit
PO001799,SUP00015,PROD00362,2025-10-24,2025-12-20,891,62.8,Received
PO001800,SUP00022,PROD00314,2025-05-02,2025-06-02,525,40.55,Received
PO001801,SUP00036,PROD00277,2026-03-12,2026-03-20,879,15.98,Received
PO001802,SUP00009,PROD00135,2025-08-28,2025-10-06,574,34.12,Received
PO001803,SUP00016,PROD00109,2025-04-12,2025-06-01,731,63.48,Received
PO001804,SUP00010,PROD00296,2026-04-30,2026-06-17,665,5.44,Received
PO001805,SUP00003,PROD00075,2026-07-23,2026-08-27,428,20.02,Received
PO001806,SUP00024,PROD00373,2025-04-15,2025-05-19,853,39.83,Received
PO001807,SUP00018,PROD00164,2025-05-04,2025-06-11,488,84.53,In Transit
PO001808,SUP00023,PROD00353,2025-02-07,2025-03-07,541,110.39,Received
PO001809,SUP00005,PROD00188,2026-02-06,2026-03-26,92,97.66,Received
PO001810,SUP00039,PROD00247,2026-05-03,2026-05-08,369,83.95,Received
PO001811,SUP00008,PROD00489,2025-09-18,2025-11-06,877,20.0,Received
PO001812,SUP00028,PROD00452,2025-04-30,2025-05-26,392,29.83,In Transit
PO001813,SUP00016,PROD00047,2025-03-31,2025-05-20,958,69.13,In Transit
PO001814,SUP00001,PROD00283,2026-04-26,2026-06-01,527,42.24,Received
PO001815,SUP00012,PROD00132,2025-09-12,2025-10-24,182,75.66,Received
PO001816,SUP00022,PROD00314,2026-03-02,2026-04-02,445,40.55,Received
PO001817,SUP00007,PROD00371,2025-12-18,2026-01-30,922,75.2,Received
PO001818,SUP00026,PROD00344,2025-03-16,2025-04-10,263,42.74,Received
PO001819,SUP00039,PROD00479,2025-11-26,2025-12-01,812,42.52,Received
PO001820,SUP00037,PROD00403,2026-06-18,2026-06-24,313,90.52,Received
PO001821,SUP00014,PROD00400,2025-08-05,2025-09-30,340,62.68,Received
PO001822,SUP00011,PROD00111,2026-06-04,2026-07-15,819,93.28,Received
PO001823,SUP00021,PROD00043,2025-12-02,2025-12-30,995,57.19,Received
PO001824,SUP00032,PROD00236,2026-03-05,2026-04-07,468,68.5,Received
PO001825,SUP00004,PROD00174,2025-02-22,2025-04-09,935,101.09,Received
PO001826,SUP00033,PROD00196,2025-12-11,2025-12-13,583,71.31,Received
PO001827,SUP00019,PROD00145,2025-07-17,2025-09-14,679,51.41,In Transit
PO001828,SUP00025,PROD00473,2025-04-23,2025-05-31,531,43.16,In Transit
PO001829,SUP00012,PROD00114,2025-10-19,2025-11-30,208,39.01,Received
PO001830,SUP00010,PROD00296,2026-07-13,2026-08-30,740,5.44,Received
PO001831,SUP00013,PROD00186,2026-05-09,2026-06-13,993,91.13,Received
PO001832,SUP00028,PROD00427,2025-02-07,2025-03-05,657,96.22,Received
PO001833,SUP00024,PROD00117,2026-02-15,2026-03-21,950,97.57,Cancelled
PO001834,SUP00031,PROD00008,2025-12-29,2026-01-30,720,82.27,Received
PO001835,SUP00010,PROD00042,2025-10-02,2025-11-19,426,37.62,Received
PO001836,SUP00010,PROD00105,2026-05-23,2026-07-10,591,68.47,Received
PO001837,SUP00032,PROD00279,2025-09-13,2025-10-16,782,24.11,In Transit
PO001838,SUP00006,PROD00112,2026-02-24,2026-04-13,163,15.08,Received
PO001839,SUP00026,PROD00344,2026-06-30,2026-07-25,349,42.74,Received
PO001840,SUP00029,PROD00281,2025-09-29,2025-10-28,618,16.69,Received
PO001841,SUP00010,PROD00308,2026-07-13,2026-08-30,271,6.64,In Transit
PO001842,SUP00015,PROD00362,2025-09-24,2025-11-20,748,62.8,In Transit
PO001843,SUP00026,PROD00364,2026-07-12,2026-08-06,185,70.53,Received
PO001844,SUP00026,PROD00141,2025-09-08,2025-10-03,371,5.06,Received
PO001845,SUP00032,PROD00428,2026-01-10,2026-02-12,612,50.97,Received
PO001846,SUP00032,PROD00410,2026-02-06,2026-03-11,851,78.81,In Transit
PO001847,SUP00005,PROD00496,2025-08-12,2025-09-29,503,85.41,In Transit
PO001848,SUP00035,PROD00381,2025-11-28,2025-12-01,874,41.86,Received
PO001849,SUP00026,PROD00052,2026-07-25,2026-08-19,968,26.45,Received
PO001850,SUP00020,PROD00282,2025-06-22,2025-08-14,452,11.64,Received
PO001851,SUP00019,PROD00263,2026-01-20,2026-03-20,951,19.29,Received
PO001852,SUP00011,PROD00327,2025-09-13,2025-10-24,653,117.3,Received
PO001853,SUP00024,PROD00373,2025-05-30,2025-07-03,560,39.83,Received
PO001854,SUP00029,PROD00393,2025-06-21,2025-07-20,402,83.05,Received
PO001855,SUP00023,PROD00382,2026-05-29,2026-06-26,266,77.26,Received
PO001856,SUP00036,PROD00485,2025-05-08,2025-05-16,192,69.0,Received
PO001857,SUP00037,PROD00488,2025-04-28,2025-05-04,917,94.32,In Transit
PO001858,SUP00016,PROD00109,2025-10-01,2025-11-20,259,63.48,Received
PO001859,SUP00040,PROD00270,2026-04-27,2026-05-04,563,60.49,Received
PO001860,SUP00037,PROD00092,2025-01-03,2025-01-09,38,75.09,Received
PO001861,SUP00029,PROD00232,2025-02-06,2025-03-07,934,89.14,Cancelled
PO001862,SUP00004,PROD00498,2026-03-05,2026-04-20,58,119.16,Received
PO001863,SUP00038,PROD00417,2025-12-26,2026-01-01,802,33.0,Received
PO001864,SUP00032,PROD00236,2025-07-24,2025-08-26,20,68.5,In Transit
PO001865,SUP00036,PROD00264,2025-09-08,2025-09-16,574,76.58,Received
PO001866,SUP00039,PROD00477,2026-02-26,2026-03-03,802,106.27,Received
PO001867,SUP00015,PROD00251,2026-02-26,2026-04-24,574,90.83,Received
PO001868,SUP00039,PROD00209,2025-05-24,2025-05-29,630,55.14,Received
PO001869,SUP00009,PROD00018,2026-07-20,2026-08-28,501,25.78,Received
PO001870,SUP00019,PROD00368,2025-04-10,2025-06-08,491,8.19,Received
PO001871,SUP00017,PROD00094,2026-02-08,2026-04-05,120,82.1,Received
PO001872,SUP00023,PROD00380,2025-08-04,2025-09-01,585,42.19,In Transit
PO001873,SUP00021,PROD00020,2025-09-20,2025-10-18,231,46.64,Received
PO001874,SUP00013,PROD00186,2026-05-17,2026-06-21,136,91.13,In Transit
PO001875,SUP00023,PROD00084,2026-01-08,2026-02-05,328,26.57,Received
PO001876,SUP00009,PROD00435,2025-08-06,2025-09-14,354,17.84,Received
PO001877,SUP00024,PROD00430,2025-08-20,2025-09-23,245,60.46,Received
PO001878,SUP00010,PROD00223,2025-01-01,2025-02-18,53,117.44,Received
PO001879,SUP00025,PROD00473,2025-05-25,2025-07-02,690,43.16,Received
PO001880,SUP00001,PROD00014,2026-05-05,2026-06-10,288,101.63,Cancelled
PO001881,SUP00015,PROD00107,2026-06-26,2026-08-22,640,74.34,Received
PO001882,SUP00029,PROD00274,2026-02-15,2026-03-16,169,116.04,Received
PO001883,SUP00022,PROD00100,2026-03-16,2026-04-16,231,76.08,Received
PO001884,SUP00031,PROD00228,2026-07-25,2026-08-26,188,19.85,Received
PO001885,SUP00027,PROD00419,2026-01-24,2026-03-05,736,100.69,Received
PO001886,SUP00032,PROD00428,2025-07-13,2025-08-15,688,50.97,Received
PO001887,SUP00002,PROD00027,2025-07-13,2025-09-04,474,36.11,Received
PO001888,SUP00008,PROD00178,2025-03-04,2025-04-22,908,8.42,Received
PO001889,SUP00027,PROD00099,2025-10-17,2025-11-26,863,10.55,Received
PO001890,SUP00001,PROD00363,2026-07-03,2026-08-08,263,19.97,Received
PO001891,SUP00002,PROD00028,2025-06-04,2025-07-27,124,19.07,Received
PO001892,SUP00026,PROD00344,2025-04-08,2025-05-03,987,42.74,Received
PO001893,SUP00013,PROD00335,2025-07-18,2025-08-22,81,116.36,In Transit
PO001894,SUP00027,PROD00078,2026-01-24,2026-03-05,923,17.58,Received
PO001895,SUP00005,PROD00402,2026-02-17,2026-04-06,685,25.74,Received
PO001896,SUP00020,PROD00216,2025-06-04,2025-07-27,838,99.55,Received
PO001897,SUP00030,PROD00040,2026-01-17,2026-02-16,547,105.26,Received
PO001898,SUP00034,PROD00046,2026-03-04,2026-03-06,426,26.62,Cancelled
PO001899,SUP00014,PROD00468,2025-08-14,2025-10-09,807,95.69,Received
PO001900,SUP00008,PROD00310,2025-11-11,2025-12-30,788,56.25,Received
PO001901,SUP00021,PROD00302,2026-05-13,2026-06-10,39,106.49,Received
PO001902,SUP00033,PROD00184,2026-07-21,2026-07-23,357,72.08,Received
PO001903,SUP00026,PROD00052,2025-07-31,2025-08-25,387,26.45,Received
PO001904,SUP00023,PROD00098,2026-05-23,2026-06-20,294,65.43,In Transit
PO001905,SUP00033,PROD00475,2025-12-16,2025-12-18,347,15.46,Received
PO001906,SUP00009,PROD00044,2026-01-17,2026-02-25,606,85.11,Received
PO001907,SUP00022,PROD00271,2026-07-05,2026-08-05,995,117.4,In Transit
PO001908,SUP00020,PROD00030,2025-04-15,2025-06-07,195,67.27,Received
PO001909,SUP00022,PROD00413,2026-01-20,2026-02-20,287,29.36,Received
PO001910,SUP00029,PROD00312,2025-10-24,2025-11-22,469,113.76,In Transit
PO001911,SUP00010,PROD00225,2026-02-19,2026-04-08,74,67.86,Received
PO001912,SUP00023,PROD00382,2026-01-11,2026-02-08,760,77.26,Received
PO001913,SUP00030,PROD00425,2025-09-20,2025-10-20,902,107.73,Received
PO001914,SUP00032,PROD00420,2026-06-26,2026-07-29,97,66.43,Received
PO001915,SUP00039,PROD00338,2026-02-17,2026-02-22,883,103.48,Received
PO001916,SUP00003,PROD00075,2025-05-29,2025-07-03,222,20.02,Received
PO001917,SUP00004,PROD00330,2026-05-25,2026-07-10,583,49.9,Received
PO001918,SUP00039,PROD00050,2026-01-05,2026-01-10,143,41.44,Received
PO001919,SUP00037,PROD00403,2026-05-19,2026-05-25,732,90.52,Received
PO001920,SUP00039,PROD00050,2025-05-29,2025-06-03,636,41.44,Received
PO001921,SUP00023,PROD00345,2026-05-25,2026-06-22,231,115.31,In Transit
PO001922,SUP00007,PROD00429,2025-07-07,2025-08-19,326,92.65,Received
PO001923,SUP00031,PROD00228,2025-01-20,2025-02-21,132,19.85,In Transit
PO001924,SUP00001,PROD00014,2026-02-22,2026-03-30,839,101.63,Received
PO001925,SUP00022,PROD00413,2025-03-11,2025-04-11,685,29.36,Received
PO001926,SUP00014,PROD00468,2025-06-19,2025-08-14,430,95.69,Received
PO001927,SUP00007,PROD00371,2026-04-03,2026-05-16,134,75.2,Received
PO001928,SUP00022,PROD00413,2025-09-07,2025-10-08,375,29.36,Received
PO001929,SUP00028,PROD00295,2025-09-29,2025-10-25,893,73.28,Received
PO001930,SUP00013,PROD00372,2025-09-10,2025-10-15,67,68.94,Received
PO001931,SUP00030,PROD00137,2025-06-29,2025-07-29,793,20.2,Received
PO001932,SUP00024,PROD00373,2025-08-27,2025-09-30,189,39.83,Received
PO001933,SUP00004,PROD00293,2026-01-08,2026-02-23,237,16.96,Received
PO001934,SUP00016,PROD00047,2026-02-15,2026-04-06,890,69.13,Cancelled
PO001935,SUP00036,PROD00485,2026-03-23,2026-03-31,77,69.0,Received
PO001936,SUP00026,PROD00208,2026-01-06,2026-01-31,637,103.96,In Transit
PO001937,SUP00032,PROD00428,2025-11-11,2025-12-14,982,50.97,Received
PO001938,SUP00016,PROD00086,2025-05-09,2025-06-28,748,102.57,In Transit
PO001939,SUP00035,PROD00031,2025-05-03,2025-05-06,724,20.11,Received
PO001940,SUP00035,PROD00031,2025-03-29,2025-04-01,303,20.11,Received
PO001941,SUP00028,PROD00295,2025-12-11,2026-01-06,76,73.28,Received
PO001942,SUP00023,PROD00213,2026-04-01,2026-04-29,220,45.71,In Transit
PO001943,SUP00032,PROD00286,2025-06-28,2025-07-31,555,90.58,In Transit
PO001944,SUP00027,PROD00078,2026-02-12,2026-03-24,251,17.58,In Transit
PO001945,SUP00031,PROD00211,2025-11-29,2025-12-31,272,15.04,Received
PO001946,SUP00037,PROD00055,2025-04-11,2025-04-17,679,26.05,In Transit
PO001947,SUP00023,PROD00345,2025-01-10,2025-02-07,589,115.31,In Transit
PO001948,SUP00016,PROD00443,2026-01-18,2026-03-09,196,79.89,Received
PO001949,SUP00022,PROD00433,2026-03-10,2026-04-10,789,66.7,Received
PO001950,SUP00027,PROD00212,2026-05-13,2026-06-22,509,26.65,Received
PO001951,SUP00040,PROD00270,2025-07-28,2025-08-04,81,60.49,Received
PO001952,SUP00019,PROD00361,2025-08-16,2025-10-14,631,41.12,Received
PO001953,SUP00004,PROD00330,2025-01-26,2025-03-13,249,49.9,In Transit
PO001954,SUP00020,PROD00030,2026-01-26,2026-03-20,988,67.27,Received
PO001955,SUP00009,PROD00457,2025-11-27,2026-01-05,591,110.24,Received
PO001956,SUP00016,PROD00369,2025-10-25,2025-12-14,712,72.28,Received
PO001957,SUP00039,PROD00319,2026-02-05,2026-02-10,264,24.36,Received
PO001958,SUP00003,PROD00067,2025-07-11,2025-08-15,87,90.57,Received
PO001959,SUP00019,PROD00303,2026-02-21,2026-04-21,242,110.75,Received
PO001960,SUP00021,PROD00037,2025-02-16,2025-03-16,495,92.23,In Transit
PO001961,SUP00028,PROD00461,2026-04-09,2026-05-05,77,26.16,Received
PO001962,SUP00022,PROD00360,2025-05-15,2025-06-15,801,91.97,In Transit
PO001963,SUP00022,PROD00433,2025-02-01,2025-03-04,133,66.7,Received
PO001964,SUP00005,PROD00431,2025-01-21,2025-03-10,252,39.69,Received
PO001965,SUP00006,PROD00491,2025-06-14,2025-08-01,571,40.56,Received
PO001966,SUP00026,PROD00141,2025-05-01,2025-05-26,920,5.06,Received
PO001967,SUP00034,PROD00046,2025-09-08,2025-09-10,107,26.62,In Transit
PO001968,SUP00032,PROD00286,2025-06-27,2025-07-30,562,90.58,In Transit
PO001969,SUP00040,PROD00329,2026-01-24,2026-01-31,711,11.94,Received
PO001970,SUP00019,PROD00204,2025-07-19,2025-09-16,776,77.04,Received
PO001971,SUP00017,PROD00304,2025-12-11,2026-02-05,345,4.48,In Transit
PO001972,SUP00037,PROD00403,2026-05-30,2026-06-05,643,90.52,Received
PO001973,SUP00013,PROD00186,2026-01-14,2026-02-18,963,91.13,In Transit
PO001974,SUP00031,PROD00464,2025-11-17,2025-12-19,394,91.99,Received
PO001975,SUP00006,PROD00261,2025-12-27,2026-02-13,280,108.12,Received
PO001976,SUP00023,PROD00353,2025-08-04,2025-09-01,657,110.39,Received
PO001977,SUP00039,PROD00116,2025-12-22,2025-12-27,124,17.71,Received
PO001978,SUP00024,PROD00117,2025-04-22,2025-05-26,644,97.57,Cancelled
PO001979,SUP00016,PROD00051,2026-07-23,2026-09-11,830,34.94,Received
PO001980,SUP00039,PROD00338,2026-06-14,2026-06-19,278,103.48,In Transit
PO001981,SUP00012,PROD00132,2025-06-28,2025-08-09,721,75.66,Received
PO001982,SUP00021,PROD00276,2026-07-17,2026-08-14,735,104.11,Received
PO001983,SUP00015,PROD00362,2025-08-21,2025-10-17,463,62.8,Received
PO001984,SUP00022,PROD00124,2025-12-05,2026-01-05,148,32.58,Received
PO001985,SUP00026,PROD00231,2025-11-25,2025-12-20,595,19.42,In Transit
PO001986,SUP00032,PROD00064,2025-09-22,2025-10-25,826,57.24,Cancelled
PO001987,SUP00027,PROD00469,2026-07-10,2026-08-19,206,29.54,Received
PO001988,SUP00031,PROD00168,2025-12-01,2026-01-02,941,56.39,In Transit
PO001989,SUP00035,PROD00269,2025-02-25,2025-02-28,630,78.61,In Transit
PO001990,SUP00003,PROD00067,2026-01-08,2026-02-12,331,90.57,Received
PO001991,SUP00030,PROD00423,2026-01-15,2026-02-14,227,30.14,Received
PO001992,SUP00015,PROD00023,2025-08-04,2025-09-30,936,45.42,Received
PO001993,SUP00015,PROD00486,2025-04-05,2025-06-01,740,89.27,Received
PO001994,SUP00029,PROD00183,2025-12-20,2026-01-18,204,72.05,In Transit
PO001995,SUP00013,PROD00398,2025-10-20,2025-11-24,779,77.47,Received
PO001996,SUP00019,PROD00066,2025-09-22,2025-11-20,350,72.1,Received
PO001997,SUP00009,PROD00106,2025-12-25,2026-02-02,157,28.46,In Transit
PO001998,SUP00037,PROD00156,2025-08-15,2025-08-21,220,88.3,Received
PO001999,SUP00005,PROD00188,2025-10-02,2025-11-19,310,97.66,Received
PO002000,SUP00023,PROD00155,2026-02-24,2026-03-24,866,2.98,Cancelled
