payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY0015306,ORD016119,2025-05-10 16:24:00,Card,Paid,2764.07
PAY0015307,ORD016120,2026-06-04 11:38:00,Card,Paid,1952.46
PAY0015308,ORD016122,2025-03-16 12:51:00,Bank Transfer,Paid,2072.95
PAY0015309,ORD016123,2025-10-28 08:53:00,Apple Pay,Paid,4046.95
PAY0015310,ORD016124,2025-02-27 06:45:00,Bank Transfer,Paid,1593.25
PAY0015311,ORD016125,2026-03-30 12:23:00,Card,Paid,1222.27
PAY0015312,ORD016126,2025-05-14 15:17:00,PayPal,Paid,2114.24
PAY0015313,ORD016127,2025-04-16 02:22:00,Card,Paid,1464.96
PAY0015314,ORD016128,2026-01-21 11:50:00,Card,Paid,2161.39
PAY0015315,ORD016129,2025-11-24 21:37:00,Card,Paid,2352.82
PAY0015316,ORD016130,2025-08-11 00:47:00,Card,Pending,885.23
PAY0015317,ORD016131,2025-05-28 07:44:00,Card,Paid,658.23
PAY0015318,ORD016132,2025-03-18 15:29:00,PayPal,Paid,1674.49
PAY0015319,ORD016133,2025-09-07 04:24:00,Card,Paid,869.03
PAY0015320,ORD016134,2025-02-27 09:18:00,PayPal,Paid,1145.61
PAY0015321,ORD016135,2025-03-03 00:31:00,Card,Paid,585.02
PAY0015322,ORD016136,2025-06-16 20:00:00,PayPal,Paid,848.79
PAY0015323,ORD016137,2026-04-09 09:09:00,Card,Paid,1589.09
PAY0015324,ORD016139,2025-02-21 19:39:00,Bank Transfer,Paid,152.12
PAY0015325,ORD016140,2025-03-02 17:08:00,Card,Paid,981.89
PAY0015326,ORD016142,2026-06-22 18:46:00,Card,Paid,53.42
PAY0015327,ORD016143,2026-07-11 00:34:00,Card,Paid,2198.3
PAY0015328,ORD016144,2026-07-21 08:51:00,Card,Paid,1069.08
PAY0015329,ORD016145,2025-10-11 15:33:00,Apple Pay,Paid,501.94
PAY0015330,ORD016146,2025-10-15 21:53:00,Card,Paid,572.02
PAY0015331,ORD016147,2026-06-12 13:21:00,Google Pay,Paid,2652.96
PAY0015332,ORD016148,2026-01-14 21:32:00,PayPal,Paid,1283.12
PAY0015333,ORD016149,2025-04-18 18:21:00,PayPal,Paid,1318.79
PAY0015334,ORD016150,2025-09-25 13:46:00,Card,Paid,657.8
PAY0015335,ORD016151,2026-06-16 04:48:00,Card,Paid,113.58
PAY0015336,ORD016152,2025-06-03 22:18:00,Google Pay,Paid,1099.71
PAY0015337,ORD016153,2026-01-11 12:57:00,PayPal,Paid,2521.49
PAY0015338,ORD016154,2026-07-20 21:57:00,Card,Paid,1796.46
PAY0015339,ORD016155,2025-10-23 05:35:00,Card,Pending,105.46
PAY0015340,ORD016156,2026-05-06 11:59:00,Card,Paid,1259.66
PAY0015341,ORD016157,2025-07-01 11:48:00,Card,Paid,661.32
PAY0015342,ORD016158,2025-03-19 14:14:00,Apple Pay,Failed,1757.5
PAY0015343,ORD016159,2025-02-23 06:59:00,Card,Paid,964.39
PAY0015344,ORD016160,2025-08-13 23:12:00,Bank Transfer,Paid,1553.72
PAY0015345,ORD016161,2025-08-24 16:52:00,Card,Paid,483.75
PAY0015346,ORD016162,2025-10-28 12:14:00,Apple Pay,Paid,137.46
PAY0015347,ORD016163,2025-11-28 07:16:00,PayPal,Paid,2087.65
PAY0015348,ORD016164,2026-05-30 02:48:00,Card,Paid,3432.35
PAY0015349,ORD016165,2025-06-26 07:06:00,Card,Paid,2815.44
PAY0015350,ORD016166,2025-08-11 16:16:00,Card,Paid,1136.75
PAY0015351,ORD016167,2025-07-16 09:37:00,Card,Paid,127.85
PAY0015352,ORD016169,2025-09-10 20:45:00,Card,Paid,1028.69
PAY0015353,ORD016170,2026-05-12 13:26:00,Card,Paid,260.88
PAY0015354,ORD016171,2025-03-22 11:50:00,Card,Paid,1288.36
PAY0015355,ORD016172,2026-02-20 00:55:00,Card,Paid,2688.42
PAY0015356,ORD016173,2025-03-22 02:28:00,PayPal,Paid,2709.74
PAY0015357,ORD016174,2026-04-29 15:54:00,PayPal,Paid,2725.88
PAY0015358,ORD016175,2026-04-21 09:54:00,Card,Paid,1709.62
PAY0015359,ORD016176,2025-02-16 00:28:00,Card,Paid,2070.9
PAY0015360,ORD016177,2026-01-28 13:10:00,Google Pay,Paid,3492.07
PAY0015361,ORD016178,2025-01-22 19:24:00,Card,Paid,1789.83
PAY0015362,ORD016179,2025-02-24 16:05:00,Bank Transfer,Paid,822.81
PAY0015363,ORD016180,2026-04-18 23:40:00,Card,Paid,1981.76
PAY0015364,ORD016181,2026-02-05 15:12:00,Card,Paid,2035.37
PAY0015365,ORD016182,2026-07-24 13:43:00,Google Pay,Paid,2854.75
PAY0015366,ORD016183,2025-01-27 17:08:00,Bank Transfer,Paid,2561.31
PAY0015367,ORD016184,2025-07-23 00:04:00,Card,Paid,2755.97
PAY0015368,ORD016185,2026-06-08 16:00:00,Google Pay,Paid,1293.87
PAY0015369,ORD016186,2025-03-30 03:51:00,Card,Paid,1526.29
PAY0015370,ORD016187,2025-03-18 01:24:00,Google Pay,Paid,3682.37
PAY0015371,ORD016188,2025-10-26 16:04:00,Card,Paid,1180.73
PAY0015372,ORD016189,2025-06-01 18:45:00,Bank Transfer,Paid,2069.49
PAY0015373,ORD016190,2026-02-23 06:08:00,Card,Paid,2076.0
PAY0015374,ORD016191,2026-02-13 04:32:00,Card,Paid,193.01
PAY0015375,ORD016192,2026-03-24 11:47:00,Card,Paid,3200.79
PAY0015376,ORD016193,2025-09-25 13:10:00,Card,Paid,905.33
PAY0015377,ORD016194,2025-02-23 19:01:00,PayPal,Paid,2355.04
PAY0015378,ORD016195,2026-01-01 19:20:00,Card,Paid,956.45
PAY0015379,ORD016196,2026-07-14 19:51:00,PayPal,Paid,2389.26
PAY0015380,ORD016197,2025-04-05 20:07:00,Card,Paid,21.65
PAY0015381,ORD016198,2025-05-13 19:55:00,Card,Paid,2213.66
PAY0015382,ORD016199,2025-10-31 06:00:00,Apple Pay,Paid,1468.32
PAY0015383,ORD016200,2026-07-23 23:10:00,Card,Paid,1981.74
PAY0015384,ORD016201,2026-06-21 21:14:00,Card,Paid,473.89
PAY0015385,ORD016203,2026-07-06 05:58:00,Card,Pending,3063.85
PAY0015386,ORD016204,2026-06-22 17:48:00,Bank Transfer,Paid,2944.76
PAY0015387,ORD016205,2025-03-21 15:12:00,Bank Transfer,Paid,438.21
PAY0015388,ORD016206,2026-02-12 15:02:00,Card,Paid,167.42
PAY0015389,ORD016207,2025-03-31 22:16:00,Card,Paid,1151.15
PAY0015390,ORD016208,2026-01-20 11:11:00,PayPal,Pending,204.14
PAY0015391,ORD016209,2025-04-22 17:51:00,Apple Pay,Paid,883.74
PAY0015392,ORD016210,2025-06-10 16:19:00,PayPal,Paid,2626.85
PAY0015393,ORD016211,2025-08-20 01:11:00,Apple Pay,Paid,86.74
PAY0015394,ORD016212,2026-05-30 03:40:00,PayPal,Paid,1271.43
PAY0015395,ORD016213,2026-01-23 15:02:00,PayPal,Paid,1019.19
PAY0015396,ORD016214,2026-02-11 18:34:00,Bank Transfer,Paid,836.69
PAY0015397,ORD016215,2025-08-09 02:14:00,Card,Paid,2518.96
PAY0015398,ORD016216,2025-11-20 23:19:00,Google Pay,Paid,1353.58
PAY0015399,ORD016217,2026-01-30 02:42:00,Card,Paid,1010.61
PAY0015400,ORD016218,2025-09-22 16:00:00,Card,Paid,1694.96
PAY0015401,ORD016219,2025-05-16 09:46:00,PayPal,Paid,812.95
PAY0015402,ORD016220,2026-05-23 10:33:00,Apple Pay,Paid,792.53
PAY0015403,ORD016221,2025-03-13 00:52:00,Card,Paid,4079.59
PAY0015404,ORD016222,2025-03-29 15:39:00,Card,Paid,79.98
PAY0015405,ORD016223,2026-05-08 02:34:00,Google Pay,Paid,2816.43
PAY0015406,ORD016224,2025-10-30 11:03:00,Apple Pay,Pending,827.12
PAY0015407,ORD016225,2026-05-10 10:26:00,PayPal,Paid,668.69
PAY0015408,ORD016226,2026-02-23 09:20:00,Card,Paid,1256.63
PAY0015409,ORD016227,2025-07-26 08:50:00,Card,Paid,290.09
PAY0015410,ORD016228,2026-04-30 02:33:00,Card,Paid,587.0
PAY0015411,ORD016229,2026-05-29 13:09:00,Card,Paid,1894.97
PAY0015412,ORD016230,2026-02-19 01:32:00,Card,Failed,1781.46
PAY0015413,ORD016232,2025-03-06 18:20:00,Apple Pay,Paid,1246.13
PAY0015414,ORD016233,2026-05-20 01:34:00,PayPal,Failed,969.13
PAY0015415,ORD016234,2025-01-18 09:32:00,Card,Paid,279.82
PAY0015416,ORD016235,2026-01-12 14:34:00,PayPal,Paid,2726.91
PAY0015417,ORD016236,2025-10-21 07:55:00,Card,Paid,1475.94
PAY0015418,ORD016237,2025-05-28 15:25:00,Bank Transfer,Failed,797.13
PAY0015419,ORD016238,2025-10-29 13:19:00,PayPal,Paid,2086.0
PAY0015420,ORD016239,2025-12-19 11:37:00,Google Pay,Pending,347.81
PAY0015421,ORD016240,2025-06-26 06:36:00,Card,Paid,1158.91
PAY0015422,ORD016241,2026-05-29 08:47:00,Card,Paid,1412.65
PAY0015423,ORD016242,2026-05-07 14:10:00,PayPal,Paid,111.31
PAY0015424,ORD016243,2025-06-18 02:30:00,Card,Paid,1510.11
PAY0015425,ORD016244,2025-03-10 14:18:00,Card,Paid,1506.65
PAY0015426,ORD016245,2025-12-12 08:00:00,Card,Paid,528.95
PAY0015427,ORD016246,2025-05-24 10:45:00,PayPal,Paid,1667.82
PAY0015428,ORD016247,2026-01-30 03:52:00,PayPal,Paid,2449.08
PAY0015429,ORD016248,2025-08-05 04:42:00,Google Pay,Paid,1616.16
PAY0015430,ORD016249,2025-08-28 08:21:00,Card,Paid,2003.9
PAY0015431,ORD016250,2025-07-24 12:14:00,Google Pay,Paid,1205.73
PAY0015432,ORD016251,2025-11-17 06:08:00,Card,Paid,789.12
PAY0015433,ORD016252,2025-03-08 01:16:00,Card,Paid,4255.02
PAY0015434,ORD016253,2025-05-30 22:41:00,Card,Paid,354.38
PAY0015435,ORD016254,2025-08-17 16:20:00,Bank Transfer,Paid,955.12
PAY0015436,ORD016255,2025-05-21 17:56:00,Card,Paid,2777.62
PAY0015437,ORD016256,2025-05-31 21:14:00,Apple Pay,Paid,1024.08
PAY0015438,ORD016257,2025-10-10 10:58:00,Card,Paid,1362.65
PAY0015439,ORD016258,2025-05-02 23:42:00,Card,Paid,1194.01
PAY0015440,ORD016259,2025-05-05 00:14:00,Card,Paid,3266.12
PAY0015441,ORD016260,2025-02-21 19:07:00,Card,Pending,296.47
PAY0015442,ORD016261,2025-03-28 13:19:00,Card,Paid,201.33
PAY0015443,ORD016262,2025-02-09 16:54:00,Card,Paid,1368.67
PAY0015444,ORD016263,2025-01-17 22:47:00,Card,Paid,302.73
PAY0015445,ORD016264,2025-07-23 04:28:00,Card,Failed,1030.02
PAY0015446,ORD016265,2025-08-25 07:42:00,Apple Pay,Paid,2172.97
PAY0015447,ORD016266,2025-06-03 07:34:00,Card,Paid,757.26
PAY0015448,ORD016267,2025-04-30 18:48:00,Card,Paid,150.44
PAY0015449,ORD016268,2025-09-21 19:09:00,Card,Paid,197.95
PAY0015450,ORD016269,2025-07-24 11:50:00,Card,Paid,2203.59
PAY0015451,ORD016270,2026-06-30 22:16:00,Card,Paid,1131.05
PAY0015452,ORD016271,2025-07-15 18:33:00,PayPal,Paid,2797.89
PAY0015453,ORD016272,2025-05-31 22:31:00,Card,Paid,3150.0
PAY0015454,ORD016273,2026-04-22 18:40:00,Card,Paid,1062.68
PAY0015455,ORD016274,2025-04-26 03:29:00,Google Pay,Paid,1344.57
PAY0015456,ORD016275,2026-04-19 09:38:00,Bank Transfer,Paid,84.68
PAY0015457,ORD016276,2026-03-13 18:47:00,Apple Pay,Paid,684.21
PAY0015458,ORD016277,2025-09-12 11:11:00,Card,Paid,491.23
PAY0015459,ORD016278,2025-07-19 05:07:00,Card,Paid,2472.71
PAY0015460,ORD016279,2025-11-28 21:31:00,Card,Paid,921.48
PAY0015461,ORD016280,2026-01-25 00:20:00,Card,Paid,333.6
PAY0015462,ORD016281,2025-10-14 07:10:00,Card,Paid,2854.3
PAY0015463,ORD016282,2026-07-25 14:00:00,Card,Paid,1142.9
PAY0015464,ORD016283,2026-01-27 12:00:00,PayPal,Paid,2669.8
PAY0015465,ORD016284,2026-03-15 16:29:00,Card,Paid,3210.05
PAY0015466,ORD016285,2026-03-04 18:40:00,Card,Paid,190.53
PAY0015467,ORD016286,2025-06-24 20:09:00,Apple Pay,Paid,2552.78
PAY0015468,ORD016287,2025-05-30 09:30:00,Card,Paid,1568.33
PAY0015469,ORD016288,2025-05-30 14:22:00,Card,Paid,2263.99
PAY0015470,ORD016289,2025-08-13 00:38:00,Bank Transfer,Paid,287.31
PAY0015471,ORD016290,2025-04-20 17:40:00,Card,Paid,876.68
PAY0015472,ORD016291,2025-09-06 18:04:00,Card,Pending,531.61
PAY0015473,ORD016292,2025-04-01 15:02:00,Card,Paid,347.21
PAY0015474,ORD016293,2025-07-12 14:16:00,Card,Paid,561.29
PAY0015475,ORD016294,2025-01-12 15:06:00,Card,Paid,1425.12
PAY0015476,ORD016295,2025-06-12 09:17:00,Card,Paid,3760.9
PAY0015477,ORD016296,2025-10-14 09:54:00,Card,Paid,1719.85
PAY0015478,ORD016297,2025-09-02 08:56:00,Bank Transfer,Paid,161.95
PAY0015479,ORD016298,2025-11-04 02:18:00,Card,Paid,3980.64
PAY0015480,ORD016299,2026-01-17 21:23:00,Card,Paid,3442.37
PAY0015481,ORD016300,2025-06-06 02:02:00,PayPal,Paid,432.91
PAY0015482,ORD016301,2025-09-25 15:02:00,Card,Paid,1378.97
PAY0015483,ORD016302,2025-08-31 06:00:00,Card,Paid,540.26
PAY0015484,ORD016303,2025-03-04 09:13:00,Card,Paid,670.98
PAY0015485,ORD016304,2026-02-23 16:24:00,Bank Transfer,Paid,2668.02
PAY0015486,ORD016305,2025-03-06 07:10:00,Card,Paid,468.97
PAY0015487,ORD016306,2026-05-23 23:33:00,Card,Paid,2107.22
PAY0015488,ORD016307,2026-02-11 02:56:00,Card,Paid,1335.6
PAY0015489,ORD016309,2025-11-03 23:25:00,Google Pay,Paid,3344.93
PAY0015490,ORD016310,2025-06-29 05:35:00,Card,Paid,1579.35
PAY0015491,ORD016311,2025-08-30 12:36:00,Card,Paid,2014.87
PAY0015492,ORD016312,2025-04-13 07:15:00,Card,Paid,585.26
PAY0015493,ORD016313,2025-08-03 13:56:00,Card,Paid,942.29
PAY0015494,ORD016314,2026-07-09 20:39:00,Card,Paid,504.04
PAY0015495,ORD016315,2025-07-28 18:29:00,PayPal,Paid,831.23
PAY0015496,ORD016316,2025-04-05 22:27:00,Card,Paid,2019.95
PAY0015497,ORD016317,2026-01-08 07:30:00,Card,Paid,967.87
PAY0015498,ORD016318,2026-01-17 21:01:00,PayPal,Paid,422.75
PAY0015499,ORD016319,2026-05-06 21:52:00,PayPal,Paid,1674.84
PAY0015500,ORD016320,2025-12-11 22:48:00,Card,Paid,632.2
PAY0015501,ORD016321,2026-06-05 19:18:00,Card,Paid,2915.43
PAY0015502,ORD016322,2025-02-01 22:09:00,Card,Paid,1717.54
PAY0015503,ORD016323,2025-02-08 18:40:00,Card,Paid,1620.12
PAY0015504,ORD016324,2025-08-28 22:39:00,Card,Paid,70.75
PAY0015505,ORD016325,2025-09-13 01:55:00,Card,Paid,583.41
PAY0015506,ORD016326,2025-01-27 05:43:00,Card,Paid,1015.25
PAY0015507,ORD016327,2025-10-13 00:00:00,Card,Paid,3574.21
PAY0015508,ORD016328,2026-05-22 23:08:00,Card,Paid,1602.16
PAY0015509,ORD016329,2025-01-17 19:45:00,Google Pay,Paid,628.97
PAY0015510,ORD016330,2026-01-19 14:38:00,PayPal,Paid,1050.01
PAY0015511,ORD016331,2025-01-27 16:33:00,Card,Paid,2429.46
PAY0015512,ORD016332,2025-09-27 04:26:00,Card,Paid,2066.2
PAY0015513,ORD016333,2026-03-22 17:30:00,Card,Paid,2124.41
PAY0015514,ORD016334,2025-08-18 13:50:00,PayPal,Paid,287.21
PAY0015515,ORD016335,2025-12-16 19:31:00,Apple Pay,Paid,1613.1
PAY0015516,ORD016336,2026-05-24 07:48:00,Google Pay,Paid,2871.2
PAY0015517,ORD016337,2026-01-18 19:21:00,Bank Transfer,Paid,458.53
PAY0015518,ORD016338,2025-08-02 18:35:00,Card,Paid,1028.12
PAY0015519,ORD016339,2025-11-30 22:34:00,PayPal,Paid,1569.75
PAY0015520,ORD016340,2026-06-25 11:00:00,PayPal,Paid,1838.62
PAY0015521,ORD016341,2026-02-08 06:34:00,Card,Paid,378.79
PAY0015522,ORD016342,2025-11-14 23:42:00,Card,Paid,277.09
PAY0015523,ORD016343,2025-10-06 07:45:00,Card,Paid,3138.31
PAY0015524,ORD016344,2026-01-14 02:17:00,PayPal,Paid,2440.12
PAY0015525,ORD016345,2026-05-16 08:57:00,Card,Paid,2731.52
PAY0015526,ORD016346,2025-01-06 12:03:00,Card,Paid,1567.99
PAY0015527,ORD016347,2025-03-01 14:44:00,Card,Paid,1553.79
PAY0015528,ORD016348,2026-05-20 14:28:00,Bank Transfer,Paid,1334.36
PAY0015529,ORD016349,2025-12-05 03:37:00,Apple Pay,Paid,291.85
PAY0015530,ORD016350,2025-11-24 17:15:00,Google Pay,Paid,3124.13
PAY0015531,ORD016351,2026-02-03 03:52:00,Apple Pay,Paid,765.4
PAY0015532,ORD016352,2026-02-04 17:35:00,Google Pay,Paid,468.29
PAY0015533,ORD016353,2026-03-05 08:50:00,Google Pay,Paid,224.33
PAY0015534,ORD016354,2025-03-31 03:22:00,Card,Paid,1661.62
PAY0015535,ORD016355,2026-01-29 13:05:00,Card,Paid,988.09
PAY0015536,ORD016356,2026-02-18 06:48:00,Card,Failed,705.47
PAY0015537,ORD016357,2025-12-15 05:44:00,Card,Paid,4971.35
PAY0015538,ORD016358,2026-05-21 17:24:00,Card,Paid,841.52
PAY0015539,ORD016359,2025-12-06 21:22:00,Google Pay,Paid,1532.24
PAY0015540,ORD016360,2026-04-16 20:00:00,Bank Transfer,Paid,1558.16
PAY0015541,ORD016361,2025-01-03 20:53:00,Card,Paid,1355.31
PAY0015542,ORD016362,2025-05-18 22:33:00,PayPal,Paid,3341.16
PAY0015543,ORD016363,2025-05-08 03:04:00,Apple Pay,Failed,1726.86
PAY0015544,ORD016364,2026-02-12 11:07:00,Card,Paid,3280.39
PAY0015545,ORD016365,2025-06-17 00:18:00,PayPal,Pending,2201.84
PAY0015546,ORD016366,2026-01-09 03:02:00,Card,Paid,1690.79
PAY0015547,ORD016367,2026-03-03 19:57:00,PayPal,Paid,2768.16
PAY0015548,ORD016368,2025-05-25 16:21:00,Card,Paid,2007.84
PAY0015549,ORD016369,2025-11-09 17:27:00,Bank Transfer,Paid,548.15
PAY0015550,ORD016370,2026-06-24 19:25:00,Bank Transfer,Paid,510.81
PAY0015551,ORD016371,2025-07-29 19:28:00,Apple Pay,Paid,254.0
PAY0015552,ORD016372,2025-12-05 13:59:00,Google Pay,Paid,894.38
PAY0015553,ORD016373,2025-07-18 03:50:00,Card,Paid,2043.67
PAY0015554,ORD016374,2025-08-14 15:31:00,Card,Paid,520.61
PAY0015555,ORD016375,2026-02-08 19:10:00,Apple Pay,Paid,1053.15
PAY0015556,ORD016376,2025-06-29 05:30:00,Bank Transfer,Paid,2694.2
PAY0015557,ORD016378,2025-10-05 14:52:00,Card,Paid,609.43
PAY0015558,ORD016379,2026-01-01 08:56:00,Card,Paid,388.83
PAY0015559,ORD016380,2026-07-04 12:42:00,Card,Paid,2428.59
PAY0015560,ORD016381,2025-01-16 19:32:00,Card,Paid,1342.68
PAY0015561,ORD016382,2026-02-28 07:17:00,Card,Paid,1964.84
PAY0015562,ORD016383,2025-03-31 06:29:00,Google Pay,Paid,2270.21
PAY0015563,ORD016384,2025-07-03 19:40:00,Card,Paid,892.83
PAY0015564,ORD016385,2025-12-29 06:24:00,Google Pay,Paid,3471.67
PAY0015565,ORD016386,2026-04-30 17:01:00,Apple Pay,Paid,767.69
PAY0015566,ORD016387,2026-07-09 06:04:00,Bank Transfer,Paid,3149.76
PAY0015567,ORD016388,2026-03-06 00:14:00,PayPal,Paid,1155.85
PAY0015568,ORD016389,2025-06-21 06:37:00,PayPal,Paid,1145.31
PAY0015569,ORD016390,2025-03-30 01:33:00,Apple Pay,Paid,3686.78
PAY0015570,ORD016391,2025-08-04 14:35:00,Card,Paid,2015.01
PAY0015571,ORD016392,2025-06-27 08:14:00,Card,Paid,1467.56
PAY0015572,ORD016393,2025-02-05 08:26:00,Apple Pay,Paid,2055.45
PAY0015573,ORD016394,2026-03-12 07:02:00,Apple Pay,Paid,2082.31
PAY0015574,ORD016395,2026-02-27 21:33:00,Card,Paid,2576.94
PAY0015575,ORD016396,2026-07-05 12:24:00,Card,Paid,1825.28
PAY0015576,ORD016397,2025-09-20 21:10:00,Apple Pay,Paid,1932.18
PAY0015577,ORD016398,2025-02-04 04:50:00,Card,Paid,1299.34
PAY0015578,ORD016400,2025-05-28 00:35:00,Card,Paid,132.36
PAY0015579,ORD016402,2025-08-19 00:24:00,Apple Pay,Paid,631.78
PAY0015580,ORD016403,2025-04-02 07:40:00,Card,Paid,1170.83
PAY0015581,ORD016404,2025-11-08 22:43:00,Card,Paid,1211.2
PAY0015582,ORD016405,2026-04-06 17:52:00,Card,Paid,734.58
PAY0015583,ORD016406,2026-04-30 07:39:00,Card,Paid,535.75
PAY0015584,ORD016407,2025-10-17 07:08:00,PayPal,Paid,267.82
PAY0015585,ORD016408,2026-06-07 00:43:00,PayPal,Paid,66.12
PAY0015586,ORD016409,2025-06-28 09:34:00,Card,Paid,2065.96
PAY0015587,ORD016410,2026-04-05 09:48:00,Card,Paid,1907.82
PAY0015588,ORD016411,2026-07-16 04:43:00,Card,Paid,1357.28
PAY0015589,ORD016412,2025-02-23 11:19:00,Apple Pay,Paid,301.42
PAY0015590,ORD016413,2026-03-25 00:39:00,Card,Paid,1880.5
PAY0015591,ORD016414,2025-07-11 21:56:00,Card,Paid,2027.18
PAY0015592,ORD016415,2026-07-25 20:25:00,Card,Paid,77.84
PAY0015593,ORD016416,2025-09-14 13:28:00,Card,Paid,3916.69
PAY0015594,ORD016417,2025-06-22 15:51:00,PayPal,Paid,695.12
PAY0015595,ORD016418,2025-07-14 14:19:00,Google Pay,Paid,2406.7
PAY0015596,ORD016419,2026-06-01 13:37:00,PayPal,Pending,715.58
PAY0015597,ORD016420,2025-09-12 20:50:00,Bank Transfer,Paid,3017.18
PAY0015598,ORD016421,2026-03-03 15:22:00,Bank Transfer,Paid,1656.21
PAY0015599,ORD016422,2025-07-04 12:18:00,Card,Paid,486.02
PAY0015600,ORD016423,2025-09-15 15:58:00,Card,Paid,1596.59
PAY0015601,ORD016424,2025-01-16 04:42:00,Card,Paid,1964.43
PAY0015602,ORD016425,2026-06-20 08:47:00,Card,Paid,606.0
PAY0015603,ORD016426,2025-10-04 21:43:00,Card,Paid,2610.74
PAY0015604,ORD016427,2026-07-15 14:44:00,Card,Paid,1465.4
PAY0015605,ORD016428,2025-01-20 04:34:00,Card,Paid,462.89
PAY0015606,ORD016429,2025-09-14 20:44:00,PayPal,Paid,2388.62
PAY0015607,ORD016430,2026-07-17 11:11:00,PayPal,Paid,4107.53
PAY0015608,ORD016431,2026-02-28 01:01:00,Google Pay,Paid,532.88
PAY0015609,ORD016432,2026-03-31 21:36:00,Bank Transfer,Paid,1308.83
PAY0015610,ORD016433,2025-05-08 02:28:00,PayPal,Paid,380.77
PAY0015611,ORD016434,2025-03-07 13:21:00,Card,Pending,602.01
PAY0015612,ORD016435,2025-05-30 03:26:00,Card,Paid,1399.47
PAY0015613,ORD016436,2025-02-17 05:33:00,Card,Paid,1241.38
PAY0015614,ORD016437,2025-12-19 00:21:00,PayPal,Failed,1209.65
PAY0015615,ORD016438,2026-01-03 13:06:00,Card,Paid,986.53
PAY0015616,ORD016439,2025-07-02 06:35:00,Card,Paid,259.66
PAY0015617,ORD016440,2025-02-15 13:07:00,Bank Transfer,Pending,80.34
PAY0015618,ORD016441,2025-06-22 09:51:00,Apple Pay,Paid,80.29
PAY0015619,ORD016442,2026-04-08 22:44:00,PayPal,Paid,1973.64
PAY0015620,ORD016443,2026-03-13 10:46:00,Card,Paid,1073.73
PAY0015621,ORD016444,2025-10-20 07:49:00,Apple Pay,Paid,2574.78
PAY0015622,ORD016445,2025-09-21 04:19:00,Apple Pay,Paid,2390.1
PAY0015623,ORD016446,2025-06-25 19:25:00,PayPal,Paid,2132.55
PAY0015624,ORD016447,2025-02-28 23:32:00,Card,Paid,1119.48
PAY0015625,ORD016448,2025-02-23 00:59:00,Card,Paid,1193.29
PAY0015626,ORD016449,2026-01-16 05:02:00,Bank Transfer,Paid,1152.0
PAY0015627,ORD016450,2025-07-15 23:40:00,Card,Paid,1039.38
PAY0015628,ORD016451,2025-01-12 02:48:00,PayPal,Pending,1173.5
PAY0015629,ORD016452,2026-07-13 08:23:00,Card,Paid,2920.91
PAY0015630,ORD016453,2025-11-04 00:06:00,Google Pay,Paid,219.56
PAY0015631,ORD016454,2025-07-09 02:55:00,Google Pay,Paid,866.48
PAY0015632,ORD016455,2026-01-29 18:36:00,Card,Paid,1299.43
PAY0015633,ORD016456,2025-11-12 06:04:00,Card,Paid,107.05
PAY0015634,ORD016457,2026-03-26 19:42:00,Google Pay,Paid,3143.03
PAY0015635,ORD016458,2026-06-03 07:04:00,Card,Paid,2160.49
PAY0015636,ORD016459,2025-09-20 15:44:00,Google Pay,Paid,1650.34
PAY0015637,ORD016460,2025-03-14 17:20:00,Google Pay,Paid,1562.76
PAY0015638,ORD016461,2025-03-05 18:20:00,Card,Paid,589.13
PAY0015639,ORD016463,2025-09-11 19:59:00,Card,Pending,1668.25
PAY0015640,ORD016464,2025-11-28 12:36:00,PayPal,Paid,1206.55
PAY0015641,ORD016465,2026-07-24 05:01:00,Card,Paid,1957.2
PAY0015642,ORD016466,2025-06-17 04:43:00,PayPal,Paid,1304.99
PAY0015643,ORD016467,2026-05-12 22:21:00,Card,Paid,1544.87
PAY0015644,ORD016468,2025-05-09 11:41:00,Google Pay,Paid,721.83
PAY0015645,ORD016469,2026-03-29 11:59:00,Card,Paid,531.7
PAY0015646,ORD016470,2025-08-26 06:39:00,Card,Paid,2712.18
PAY0015647,ORD016471,2026-06-14 07:14:00,PayPal,Paid,4164.05
PAY0015648,ORD016472,2025-09-18 20:14:00,Google Pay,Paid,1468.8
PAY0015649,ORD016473,2025-06-17 15:20:00,PayPal,Paid,1539.0
PAY0015650,ORD016475,2025-10-20 07:24:00,Bank Transfer,Pending,437.57
PAY0015651,ORD016476,2026-02-20 00:21:00,Apple Pay,Paid,2618.23
PAY0015652,ORD016477,2025-09-26 21:31:00,PayPal,Paid,1254.53
PAY0015653,ORD016478,2026-01-22 11:56:00,Bank Transfer,Paid,1248.52
PAY0015654,ORD016479,2025-11-29 07:52:00,Card,Paid,872.21
PAY0015655,ORD016480,2025-04-24 17:03:00,Card,Paid,804.04
PAY0015656,ORD016481,2026-06-08 20:51:00,Apple Pay,Paid,490.2
PAY0015657,ORD016482,2026-04-28 09:11:00,Card,Paid,1226.35
PAY0015658,ORD016483,2025-05-18 03:39:00,Card,Paid,1753.97
PAY0015659,ORD016484,2026-01-27 12:38:00,Google Pay,Paid,1438.44
PAY0015660,ORD016485,2026-01-18 13:45:00,Card,Paid,1102.36
PAY0015661,ORD016486,2025-06-23 09:19:00,Card,Paid,784.32
PAY0015662,ORD016487,2025-04-21 14:16:00,Card,Paid,100.76
PAY0015663,ORD016488,2025-02-20 16:37:00,Card,Paid,2345.18
