order_id,customer_id,order_date,order_status,sales_channel,delivery_method,shipping_region
ORD007901,CUST00193,2026-03-10 20:41:00,Cancelled,Online,Home Delivery,East of England
ORD007902,CUST03801,2025-07-22 05:44:00,Partially Fulfilled,Marketplace,Home Delivery,Wales
ORD007903,CUST00052,2025-12-05 06:05:00,Completed,Online,Click & Collect,West Midlands
ORD007904,CUST01537,2026-04-17 08:50:00,Completed,Online,Home Delivery,Scotland
ORD007905,CUST02210,2025-04-28 23:18:00,Partially Fulfilled,Online,Click & Collect,North West
ORD007906,CUST00831,2025-06-01 12:49:00,Completed,Online,Click & Collect,North East
ORD007907,CUST03186,2025-03-18 18:22:00,Completed,Online,Click & Collect,South East
ORD007908,CUST00022,2025-08-11 21:45:00,Completed,Online,Courier,Yorkshire & Humber
ORD007909,CUST04565,2025-04-18 14:59:00,Completed,Online,Home Delivery,East of England
ORD007910,CUST04639,2025-07-05 02:43:00,Completed,Online,Click & Collect,Scotland
ORD007911,CUST02691,2026-04-24 00:52:00,Completed,Online,Home Delivery,Northern Ireland
ORD007912,CUST02536,2026-01-01 23:13:00,Pending,Online,Home Delivery,East Midlands
ORD007913,CUST04737,2025-06-13 11:34:00,Completed,Marketplace,Home Delivery,West Midlands
ORD007914,CUST04487,2025-11-29 11:57:00,Completed,Online,Click & Collect,Northern Ireland
ORD007915,CUST02302,2025-07-25 13:23:00,Completed,Trade Counter,Courier,North East
ORD007916,CUST01592,2025-11-13 01:27:00,Completed,Online,Home Delivery,North East
ORD007917,CUST00680,2025-05-23 16:29:00,Completed,Online,Courier,West Midlands
ORD007918,CUST03522,2025-12-13 10:28:00,Completed,Online,Home Delivery,East of England
ORD007919,CUST04342,2025-09-09 19:09:00,Pending,Online,Click & Collect,East of England
ORD007920,CUST04273,2026-03-27 09:21:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD007921,CUST03288,2025-12-01 01:13:00,Completed,Trade Counter,Courier,East of England
ORD007922,CUST01863,2025-01-18 11:48:00,Completed,Trade Counter,Home Delivery,Scotland
ORD007923,CUST04705,2025-02-02 20:22:00,Cancelled,Online,Home Delivery,East Midlands
ORD007924,CUST00742,2025-06-30 11:15:00,Completed,Trade Counter,Home Delivery,East of England
ORD007925,CUST01144,2025-05-10 23:20:00,Completed,Marketplace,Courier,Yorkshire & Humber
ORD007926,CUST03150,2025-01-04 01:11:00,Cancelled,Online,Click & Collect,North East
ORD007927,CUST02926,2025-07-16 18:04:00,Completed,Marketplace,Home Delivery,West Midlands
ORD007928,CUST01679,2025-04-21 22:23:00,Completed,Online,Courier,East Midlands
ORD007929,CUST03159,2025-07-23 09:16:00,Completed,Online,Home Delivery,Northern Ireland
ORD007930,CUST04722,2025-05-24 04:03:00,Completed,Online,Home Delivery,Scotland
ORD007931,CUST01397,2025-06-18 12:55:00,Completed,Marketplace,Courier,South East
ORD007932,CUST04321,2025-06-15 15:42:00,Completed,Marketplace,Courier,Northern Ireland
ORD007933,CUST01525,2025-04-15 11:22:00,Completed,Online,Click & Collect,Scotland
ORD007934,CUST03761,2025-02-17 04:54:00,Completed,Online,Home Delivery,East of England
ORD007935,CUST02571,2025-03-11 23:28:00,Partially Fulfilled,Marketplace,Click & Collect,East Midlands
ORD007936,CUST02522,2026-03-16 19:17:00,Cancelled,Trade Counter,Home Delivery,South West
ORD007937,CUST04147,2025-10-29 07:51:00,Partially Fulfilled,Online,Click & Collect,East of England
ORD007938,CUST01389,2026-07-09 06:01:00,Cancelled,Online,Click & Collect,Wales
ORD007939,CUST02458,2025-12-16 13:31:00,Pending,Marketplace,Click & Collect,East Midlands
ORD007940,CUST03846,2025-06-05 21:34:00,Partially Fulfilled,Online,Courier,West Midlands
ORD007941,CUST03891,2025-01-20 00:11:00,Completed,Online,Click & Collect,East of England
ORD007942,CUST01938,2025-04-01 08:43:00,Completed,Online,Click & Collect,North West
ORD007943,CUST04804,2026-01-06 20:31:00,Completed,Online,Click & Collect,North West
ORD007944,CUST01477,2026-01-13 02:12:00,Pending,Online,Courier,South East
ORD007945,CUST00445,2025-10-02 00:51:00,Completed,Online,Click & Collect,North West
ORD007946,CUST04925,2026-04-27 03:32:00,Completed,Online,Click & Collect,Northern Ireland
ORD007947,CUST04709,2026-05-20 19:00:00,Completed,Online,Courier,West Midlands
ORD007948,CUST01096,2025-10-04 08:15:00,Completed,Marketplace,Courier,Wales
ORD007949,CUST02282,2025-06-20 12:09:00,Completed,Trade Counter,Courier,South East
ORD007950,CUST00841,2026-01-26 22:46:00,Completed,Online,Courier,East of England
ORD007951,CUST04137,2025-01-22 12:00:00,Completed,Online,Home Delivery,South West
ORD007952,CUST01913,2025-02-22 04:43:00,Completed,Trade Counter,Courier,Yorkshire & Humber
ORD007953,CUST04391,2025-01-26 11:04:00,Completed,Online,Courier,Northern Ireland
ORD007954,CUST00295,2025-10-19 17:34:00,Completed,Online,Click & Collect,West Midlands
ORD007955,CUST01166,2025-06-26 10:38:00,Completed,Marketplace,Click & Collect,North East
ORD007956,CUST02094,2026-07-16 10:11:00,Completed,Online,Home Delivery,East of England
ORD007957,CUST00223,2025-01-20 20:48:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD007958,CUST03277,2025-01-13 08:31:00,Completed,Online,Click & Collect,Wales
ORD007959,CUST01230,2026-04-26 20:47:00,Cancelled,Online,Courier,West Midlands
ORD007960,CUST03178,2025-01-30 05:10:00,Completed,Online,Home Delivery,North East
ORD007961,CUST03967,2025-10-16 22:06:00,Completed,Marketplace,Home Delivery,North West
ORD007962,CUST00045,2026-03-16 14:50:00,Completed,Online,Click & Collect,North West
ORD007963,CUST02702,2025-11-05 07:30:00,Completed,Online,Courier,Northern Ireland
ORD007964,CUST03057,2026-06-13 22:30:00,Completed,Online,Home Delivery,North East
ORD007965,CUST02958,2025-09-20 13:18:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD007966,CUST03560,2025-09-13 09:15:00,Completed,Online,Home Delivery,East of England
ORD007967,CUST01181,2025-10-08 04:04:00,Completed,Marketplace,Courier,North East
ORD007968,CUST02337,2025-03-13 18:07:00,Completed,Online,Click & Collect,East of England
ORD007969,CUST04500,2025-01-25 23:41:00,Completed,Marketplace,Courier,East of England
ORD007970,CUST04538,2026-02-27 21:01:00,Completed,Marketplace,Courier,London
ORD007971,CUST00600,2025-11-02 20:08:00,Completed,Trade Counter,Courier,West Midlands
ORD007972,CUST01420,2025-11-18 11:04:00,Completed,Online,Home Delivery,London
ORD007973,CUST04823,2025-10-22 18:57:00,Partially Fulfilled,Marketplace,Courier,South West
ORD007974,CUST01037,2025-04-04 02:47:00,Completed,Online,Courier,North East
ORD007975,CUST00067,2026-06-29 17:22:00,Completed,Online,Home Delivery,South East
ORD007976,CUST04256,2025-01-09 07:33:00,Completed,Online,Courier,East Midlands
ORD007977,CUST02114,2025-05-01 02:09:00,Completed,Trade Counter,Click & Collect,London
ORD007978,CUST02558,2026-06-12 21:49:00,Completed,Online,Courier,South West
ORD007979,CUST04297,2026-02-02 02:51:00,Completed,Online,Courier,East Midlands
ORD007980,CUST04477,2026-01-16 15:14:00,Completed,Online,Home Delivery,South West
ORD007981,CUST01182,2025-01-19 17:03:00,Completed,Online,Home Delivery,East Midlands
ORD007982,CUST04607,2026-04-20 20:20:00,Completed,Online,Courier,North West
ORD007983,CUST01634,2026-02-15 10:22:00,Pending,Online,Courier,Scotland
ORD007984,CUST00324,2025-10-24 04:28:00,Completed,Trade Counter,Click & Collect,Northern Ireland
ORD007985,CUST01797,2026-02-10 04:57:00,Completed,Online,Home Delivery,West Midlands
ORD007986,CUST04256,2026-06-02 13:45:00,Completed,Marketplace,Click & Collect,East Midlands
ORD007987,CUST03843,2025-08-08 20:59:00,Completed,Online,Home Delivery,Wales
ORD007988,CUST03189,2025-04-07 13:09:00,Pending,Online,Courier,East of England
ORD007989,CUST02022,2026-02-25 14:47:00,Pending,Online,Click & Collect,East of England
ORD007990,CUST02696,2026-05-27 18:27:00,Completed,Marketplace,Click & Collect,North West
ORD007991,CUST02591,2026-01-25 23:41:00,Partially Fulfilled,Online,Click & Collect,East of England
ORD007992,CUST03919,2026-02-28 22:16:00,Completed,Online,Courier,South West
ORD007993,CUST03103,2025-11-11 06:40:00,Completed,Online,Click & Collect,West Midlands
ORD007994,CUST04948,2025-11-09 05:11:00,Completed,Online,Courier,Northern Ireland
ORD007995,CUST04000,2026-07-09 12:53:00,Partially Fulfilled,Online,Click & Collect,South East
ORD007996,CUST02783,2026-02-22 19:01:00,Completed,Online,Click & Collect,South West
ORD007997,CUST00135,2026-06-30 01:01:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD007998,CUST01059,2025-10-27 02:37:00,Completed,Online,Courier,North West
ORD007999,CUST02248,2026-01-24 11:25:00,Completed,Online,Courier,London
ORD008000,CUST04353,2026-05-01 16:44:00,Completed,Trade Counter,Courier,East Midlands
ORD008001,CUST04541,2025-01-30 15:44:00,Completed,Marketplace,Home Delivery,North West
ORD008002,CUST03356,2025-12-02 19:58:00,Completed,Online,Home Delivery,East of England
ORD008003,CUST00850,2025-06-01 18:59:00,Completed,Marketplace,Home Delivery,West Midlands
ORD008004,CUST01493,2025-12-10 13:33:00,Completed,Online,Courier,West Midlands
ORD008005,CUST02654,2025-10-05 08:53:00,Completed,Online,Home Delivery,South West
ORD008006,CUST01442,2026-06-15 12:14:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD008007,CUST04957,2025-10-10 00:53:00,Completed,Online,Courier,East of England
ORD008008,CUST01957,2025-10-22 09:41:00,Completed,Online,Home Delivery,South East
ORD008009,CUST02360,2025-04-30 10:48:00,Completed,Online,Click & Collect,North West
ORD008010,CUST03405,2025-02-16 12:21:00,Completed,Online,Courier,East Midlands
ORD008011,CUST01041,2025-05-03 15:51:00,Completed,Online,Home Delivery,South East
ORD008012,CUST01642,2025-05-21 06:50:00,Completed,Online,Courier,Wales
ORD008013,CUST01012,2026-01-29 17:29:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD008014,CUST03000,2025-04-14 21:57:00,Completed,Online,Click & Collect,North West
ORD008015,CUST03772,2025-08-01 14:32:00,Completed,Marketplace,Courier,Northern Ireland
ORD008016,CUST02090,2025-06-27 14:12:00,Completed,Online,Courier,Wales
ORD008017,CUST00525,2025-12-18 13:17:00,Cancelled,Online,Home Delivery,West Midlands
ORD008018,CUST04861,2025-09-28 10:50:00,Completed,Trade Counter,Courier,East Midlands
ORD008019,CUST01346,2026-05-04 02:23:00,Completed,Online,Click & Collect,East of England
ORD008020,CUST00271,2026-06-04 21:13:00,Completed,Online,Click & Collect,West Midlands
ORD008021,CUST03446,2025-02-23 20:30:00,Completed,Trade Counter,Click & Collect,South East
ORD008022,CUST00851,2025-03-01 18:37:00,Cancelled,Marketplace,Home Delivery,South East
ORD008023,CUST03431,2026-06-17 22:21:00,Completed,Online,Home Delivery,North West
ORD008024,CUST03568,2025-08-04 22:09:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD008025,CUST01771,2025-11-11 00:57:00,Completed,Online,Courier,South West
ORD008026,CUST03910,2025-12-08 11:32:00,Completed,Trade Counter,Click & Collect,Yorkshire & Humber
ORD008027,CUST03564,2026-03-27 03:41:00,Partially Fulfilled,Online,Click & Collect,Northern Ireland
ORD008028,CUST00184,2025-06-26 21:24:00,Completed,Online,Click & Collect,Wales
ORD008029,CUST03543,2025-03-19 11:13:00,Completed,Online,Home Delivery,London
ORD008030,CUST00033,2025-08-28 03:38:00,Completed,Trade Counter,Courier,Wales
ORD008031,CUST02157,2026-06-17 02:09:00,Completed,Online,Courier,Yorkshire & Humber
ORD008032,CUST01935,2025-08-17 12:59:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD008033,CUST00015,2026-02-17 10:56:00,Completed,Marketplace,Click & Collect,North East
ORD008034,CUST03401,2026-01-15 08:56:00,Completed,Trade Counter,Home Delivery,North West
ORD008035,CUST01626,2025-05-07 00:17:00,Completed,Online,Click & Collect,North West
ORD008036,CUST02984,2025-02-08 14:14:00,Completed,Online,Click & Collect,London
ORD008037,CUST04187,2025-01-03 14:56:00,Completed,Trade Counter,Click & Collect,Wales
ORD008038,CUST01350,2025-06-12 23:22:00,Cancelled,Marketplace,Courier,Yorkshire & Humber
ORD008039,CUST04190,2026-07-18 20:56:00,Completed,Online,Courier,North West
ORD008040,CUST01214,2026-03-19 20:03:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD008041,CUST03921,2026-06-14 20:19:00,Completed,Online,Courier,East of England
ORD008042,CUST02318,2025-12-19 23:08:00,Completed,Marketplace,Home Delivery,Yorkshire & Humber
ORD008043,CUST04570,2026-02-19 19:53:00,Completed,Online,Click & Collect,London
ORD008044,CUST00376,2026-07-23 01:28:00,Completed,Online,Click & Collect,South East
ORD008045,CUST03120,2025-08-02 00:06:00,Completed,Marketplace,Courier,Yorkshire & Humber
ORD008046,CUST00219,2025-10-09 14:09:00,Completed,Online,Home Delivery,North West
ORD008047,CUST01176,2025-04-21 13:29:00,Completed,Trade Counter,Home Delivery,Northern Ireland
ORD008048,CUST00089,2025-10-11 00:09:00,Completed,Online,Home Delivery,South East
ORD008049,CUST02361,2026-06-18 17:13:00,Completed,Online,Courier,West Midlands
ORD008050,CUST02051,2026-05-24 22:30:00,Completed,Trade Counter,Courier,South West
ORD008051,CUST00709,2025-02-03 09:25:00,Completed,Online,Courier,Northern Ireland
ORD008052,CUST02657,2025-11-13 22:25:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD008053,CUST03464,2026-05-30 00:41:00,Completed,Online,Click & Collect,Wales
ORD008054,CUST02761,2026-04-26 14:55:00,Completed,Online,Click & Collect,North East
ORD008055,CUST01216,2026-06-01 21:24:00,Completed,Online,Home Delivery,East of England
ORD008056,CUST04490,2025-10-23 19:50:00,Completed,Marketplace,Home Delivery,West Midlands
ORD008057,CUST00195,2026-01-27 20:21:00,Partially Fulfilled,Online,Home Delivery,Yorkshire & Humber
ORD008058,CUST04399,2026-01-30 08:36:00,Completed,Online,Home Delivery,South West
ORD008059,CUST01806,2025-08-04 01:29:00,Completed,Online,Click & Collect,Wales
ORD008060,CUST03437,2025-06-15 16:06:00,Completed,Online,Courier,East Midlands
ORD008061,CUST02076,2026-05-22 05:20:00,Completed,Online,Home Delivery,North East
ORD008062,CUST00238,2025-06-24 23:08:00,Completed,Marketplace,Click & Collect,West Midlands
ORD008063,CUST03766,2026-06-26 19:12:00,Completed,Online,Home Delivery,Scotland
ORD008064,CUST03357,2025-08-15 22:50:00,Pending,Online,Click & Collect,North West
ORD008065,CUST04864,2025-11-25 22:31:00,Completed,Trade Counter,Courier,Scotland
ORD008066,CUST00353,2025-04-13 23:37:00,Completed,Online,Home Delivery,East Midlands
ORD008067,CUST02775,2026-02-10 16:02:00,Pending,Marketplace,Home Delivery,South East
ORD008068,CUST04830,2025-10-28 18:43:00,Completed,Online,Courier,South West
ORD008069,CUST02595,2026-01-25 07:42:00,Completed,Trade Counter,Courier,Wales
ORD008070,CUST02212,2025-12-20 02:38:00,Completed,Online,Click & Collect,North West
ORD008071,CUST02760,2026-06-01 14:43:00,Completed,Marketplace,Home Delivery,North East
ORD008072,CUST03471,2026-06-08 23:25:00,Partially Fulfilled,Online,Click & Collect,North East
ORD008073,CUST04277,2025-12-30 23:16:00,Completed,Online,Courier,North West
ORD008074,CUST00994,2025-08-01 20:24:00,Completed,Online,Home Delivery,North East
ORD008075,CUST01873,2025-03-24 21:05:00,Cancelled,Marketplace,Click & Collect,South East
ORD008076,CUST00004,2025-08-02 21:14:00,Completed,Marketplace,Home Delivery,South West
ORD008077,CUST03287,2025-02-28 05:32:00,Completed,Marketplace,Home Delivery,West Midlands
ORD008078,CUST03000,2025-02-05 20:09:00,Completed,Online,Click & Collect,North West
ORD008079,CUST02051,2025-09-30 06:07:00,Completed,Online,Home Delivery,South West
ORD008080,CUST01421,2026-06-04 04:47:00,Completed,Online,Home Delivery,Wales
ORD008081,CUST04027,2025-09-07 06:34:00,Completed,Marketplace,Courier,Yorkshire & Humber
ORD008082,CUST03069,2026-04-12 05:03:00,Completed,Marketplace,Courier,East Midlands
ORD008083,CUST02387,2025-11-24 13:15:00,Completed,Online,Home Delivery,West Midlands
ORD008084,CUST01856,2026-01-30 17:09:00,Completed,Trade Counter,Click & Collect,Yorkshire & Humber
ORD008085,CUST01534,2025-08-16 13:08:00,Completed,Online,Courier,North West
ORD008086,CUST02428,2026-01-29 21:11:00,Partially Fulfilled,Online,Courier,Yorkshire & Humber
ORD008087,CUST04271,2025-06-21 08:33:00,Completed,Online,Courier,South East
ORD008088,CUST04463,2025-08-10 18:59:00,Completed,Marketplace,Home Delivery,Wales
ORD008089,CUST03163,2026-06-05 13:00:00,Completed,Online,Home Delivery,South East
ORD008090,CUST02399,2026-01-17 10:26:00,Completed,Online,Home Delivery,London
ORD008091,CUST00266,2026-03-04 08:55:00,Completed,Online,Click & Collect,East Midlands
ORD008092,CUST00525,2025-10-21 00:30:00,Completed,Online,Home Delivery,West Midlands
ORD008093,CUST03107,2025-07-28 13:20:00,Completed,Online,Courier,Scotland
ORD008094,CUST02613,2025-07-15 14:08:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD008095,CUST03214,2025-09-02 10:57:00,Partially Fulfilled,Marketplace,Click & Collect,East Midlands
ORD008096,CUST02988,2025-09-13 18:23:00,Completed,Online,Home Delivery,Northern Ireland
ORD008097,CUST03642,2026-02-03 21:58:00,Completed,Online,Courier,North East
ORD008098,CUST01778,2025-05-19 17:00:00,Completed,Marketplace,Click & Collect,North West
ORD008099,CUST03352,2025-07-14 05:59:00,Completed,Online,Courier,Northern Ireland
ORD008100,CUST02331,2025-11-21 09:12:00,Completed,Marketplace,Click & Collect,Northern Ireland
ORD008101,CUST01123,2025-03-07 14:03:00,Completed,Trade Counter,Click & Collect,Scotland
ORD008102,CUST02751,2025-03-30 08:40:00,Partially Fulfilled,Online,Home Delivery,Scotland
ORD008103,CUST03126,2026-03-12 15:41:00,Completed,Marketplace,Click & Collect,Yorkshire & Humber
ORD008104,CUST04166,2026-03-07 07:04:00,Completed,Online,Home Delivery,Yorkshire & Humber
ORD008105,CUST00448,2025-07-07 21:30:00,Completed,Trade Counter,Courier,North West
ORD008106,CUST02432,2025-02-14 17:28:00,Completed,Online,Courier,South West
ORD008107,CUST04099,2025-10-21 18:23:00,Completed,Trade Counter,Courier,South East
ORD008108,CUST03192,2026-03-07 20:22:00,Completed,Online,Courier,West Midlands
ORD008109,CUST01373,2025-11-29 05:08:00,Partially Fulfilled,Online,Home Delivery,East of England
ORD008110,CUST03908,2025-06-10 10:30:00,Completed,Online,Home Delivery,West Midlands
ORD008111,CUST02722,2025-03-02 02:30:00,Completed,Online,Courier,South West
ORD008112,CUST02531,2025-02-24 16:42:00,Cancelled,Online,Home Delivery,South East
ORD008113,CUST03082,2026-02-04 01:16:00,Completed,Marketplace,Home Delivery,Scotland
ORD008114,CUST04265,2026-03-17 14:50:00,Completed,Trade Counter,Click & Collect,West Midlands
ORD008115,CUST02764,2026-06-30 14:11:00,Completed,Online,Courier,Northern Ireland
ORD008116,CUST02376,2025-08-18 13:21:00,Completed,Online,Courier,East Midlands
ORD008117,CUST03732,2025-07-24 18:04:00,Completed,Online,Click & Collect,Yorkshire & Humber
ORD008118,CUST00878,2025-11-16 00:05:00,Partially Fulfilled,Trade Counter,Home Delivery,Wales
ORD008119,CUST01207,2025-09-02 23:38:00,Completed,Online,Home Delivery,North West
