return_id,order_id,product_id,return_date,quantity_returned,return_reason,refund_amount,return_status
RET001313,ORD006511,PROD00461,2025-11-03,9,Changed Mind,391.23,Approved
RET001314,ORD029998,PROD00091,2025-02-22,5,Damaged,284.45,Approved
RET001315,ORD007593,PROD00229,2025-02-25,3,Changed Mind,382.05,Approved
RET001316,ORD046436,PROD00479,2025-04-22,1,Changed Mind,69.65,Approved
RET001317,ORD030638,PROD00084,2025-09-08,2,Other,98.42,Approved
RET001318,ORD035438,PROD00494,2025-05-24,2,Changed Mind,309.78,Approved
RET001319,ORD018551,PROD00356,2025-09-30,4,Changed Mind,383.36,Approved
RET001320,ORD010957,PROD00297,2026-06-20,5,Changed Mind,335.25,Approved
RET001321,ORD011175,PROD00285,2025-11-24,3,Late Delivery,481.44,Approved
RET001322,ORD001992,PROD00483,2025-03-09,2,Not as Described,200.08,Approved
RET001323,ORD001651,PROD00074,2025-06-25,1,Changed Mind,37.35,Pending
RET001324,ORD047483,PROD00388,2026-05-31,1,Not as Described,45.83,Approved
RET001325,ORD018930,PROD00075,2025-06-14,4,Quality Issue,156.16,Approved
RET001326,ORD016320,PROD00386,2025-08-16,2,Late Delivery,103.08,Approved
RET001327,ORD007770,PROD00035,2025-12-24,1,Late Delivery,51.51,Rejected
RET001328,ORD021073,PROD00357,2025-04-03,8,Other,1192.0,Approved
RET001329,ORD002880,PROD00227,2025-09-05,1,Wrong Item,35.09,Approved
RET001330,ORD004227,PROD00299,2025-08-24,1,Late Delivery,118.42,Approved
RET001331,ORD034530,PROD00236,2025-08-17,1,Not as Described,120.44,Approved
RET001332,ORD026719,PROD00176,2026-02-20,1,Wrong Item,45.64,Approved
RET001333,ORD015148,PROD00264,2025-06-26,2,Not as Described,293.58,Approved
RET001334,ORD032564,PROD00004,2026-04-25,5,Late Delivery,495.75,Approved
RET001335,ORD002736,PROD00314,2026-03-18,6,Damaged,326.82,Approved
RET001336,ORD010675,PROD00421,2025-08-08,4,Quality Issue,50.52,Approved
RET001337,ORD005196,PROD00465,2025-08-10,1,Late Delivery,145.99,Approved
RET001338,ORD004075,PROD00330,2026-05-04,2,Wrong Item,130.0,Approved
RET001339,ORD023258,PROD00294,2026-06-15,6,Quality Issue,435.72,Approved
RET001340,ORD040066,PROD00421,2025-09-20,4,Changed Mind,50.52,Approved
RET001341,ORD033595,PROD00313,2026-05-23,5,Not as Described,379.85,Approved
RET001342,ORD000835,PROD00155,2025-06-07,1,Quality Issue,4.57,Approved
RET001343,ORD045734,PROD00393,2025-05-08,5,Other,544.95,Approved
RET001344,ORD047715,PROD00429,2025-12-03,2,Changed Mind,242.98,Approved
RET001345,ORD041115,PROD00127,2025-02-03,2,Other,201.26,Approved
RET001346,ORD038913,PROD00093,2025-07-16,2,Late Delivery,156.72,Approved
RET001347,ORD049900,PROD00068,2025-10-02,3,Not as Described,127.68,Pending
RET001348,ORD041221,PROD00479,2026-04-05,4,Wrong Item,278.6,Approved
RET001349,ORD004996,PROD00373,2025-11-04,1,Late Delivery,66.6,Approved
RET001350,ORD028042,PROD00405,2025-12-31,1,Not as Described,78.04,Approved
RET001351,ORD037544,PROD00425,2025-04-16,3,Wrong Item,566.76,Approved
RET001352,ORD037138,PROD00308,2025-06-06,1,Changed Mind,8.61,Rejected
RET001353,ORD018730,PROD00441,2025-07-10,4,Not as Described,397.08,Approved
RET001354,ORD024315,PROD00210,2025-08-19,7,Not as Described,123.9,Approved
RET001355,ORD033640,PROD00068,2025-07-15,2,Other,85.12,Approved
RET001356,ORD043496,PROD00016,2025-02-24,4,Quality Issue,87.52,Approved
RET001357,ORD014401,PROD00115,2026-05-06,6,Quality Issue,1095.12,Approved
RET001358,ORD008454,PROD00187,2025-11-01,9,Not as Described,139.5,Rejected
RET001359,ORD044717,PROD00044,2025-05-24,1,Quality Issue,117.86,Approved
RET001360,ORD039447,PROD00084,2025-09-07,2,Not as Described,98.42,Approved
RET001361,ORD020398,PROD00130,2025-10-22,4,Damaged,316.44,Approved
RET001362,ORD039959,PROD00155,2026-01-15,1,Other,4.57,Approved
RET001363,ORD025558,PROD00190,2025-01-31,1,Other,74.69,Approved
RET001364,ORD023599,PROD00009,2025-05-18,8,Other,825.92,Approved
RET001365,ORD040693,PROD00130,2025-04-08,3,Wrong Item,237.33,Approved
RET001366,ORD023538,PROD00481,2025-03-19,4,Damaged,590.04,Approved
RET001367,ORD049003,PROD00407,2025-05-07,2,Changed Mind,27.34,Approved
RET001368,ORD024617,PROD00429,2025-06-01,6,Other,728.94,Approved
RET001369,ORD002670,PROD00458,2025-08-11,4,Changed Mind,703.88,Approved
RET001370,ORD003330,PROD00026,2026-04-14,1,Late Delivery,116.11,Rejected
RET001371,ORD005507,PROD00365,2026-05-28,7,Damaged,281.12,Approved
RET001372,ORD006655,PROD00476,2025-10-26,2,Damaged,75.96,Pending
RET001373,ORD007202,PROD00191,2025-06-04,3,Changed Mind,199.26,Approved
RET001374,ORD030440,PROD00031,2025-05-15,6,Other,160.32,Approved
RET001375,ORD007366,PROD00214,2025-10-14,1,Late Delivery,101.91,Approved
RET001376,ORD003022,PROD00072,2026-01-01,1,Late Delivery,31.78,Approved
RET001377,ORD007705,PROD00381,2025-04-04,1,Changed Mind,69.83,Approved
RET001378,ORD020009,PROD00348,2025-07-28,4,Quality Issue,391.52,Approved
RET001379,ORD047272,PROD00091,2026-01-25,4,Not as Described,227.56,Approved
RET001380,ORD042868,PROD00161,2025-04-02,1,Wrong Item,145.22,Approved
RET001381,ORD049148,PROD00015,2025-09-25,2,Changed Mind,224.1,Pending
RET001382,ORD017054,PROD00487,2026-04-22,3,Wrong Item,146.19,Approved
RET001383,ORD024754,PROD00418,2026-01-11,6,Late Delivery,639.6,Approved
RET001384,ORD031326,PROD00428,2025-12-15,2,Wrong Item,156.72,Approved
RET001385,ORD024890,PROD00396,2026-06-10,1,Damaged,104.24,Approved
RET001386,ORD045770,PROD00305,2026-06-01,2,Late Delivery,42.32,Approved
RET001387,ORD012004,PROD00110,2025-08-03,3,Changed Mind,209.25,Approved
RET001388,ORD043178,PROD00324,2026-01-26,4,Not as Described,915.2,Approved
RET001389,ORD043523,PROD00127,2025-10-29,10,Other,1006.3,Approved
RET001390,ORD041988,PROD00364,2025-02-07,1,Changed Mind,111.91,Approved
RET001391,ORD031530,PROD00307,2025-01-31,9,Damaged,2015.19,Approved
RET001392,ORD044428,PROD00404,2025-07-04,1,Quality Issue,157.23,Approved
RET001393,ORD036315,PROD00059,2025-09-25,3,Changed Mind,121.5,Pending
RET001394,ORD033639,PROD00381,2025-07-07,1,Changed Mind,69.83,Approved
RET001395,ORD001849,PROD00347,2025-04-16,5,Damaged,407.55,Approved
RET001396,ORD010802,PROD00161,2025-12-05,5,Late Delivery,726.1,Approved
RET001397,ORD020372,PROD00240,2025-04-05,3,Quality Issue,49.56,Approved
RET001398,ORD045195,PROD00253,2025-07-07,6,Wrong Item,115.14,Approved
RET001399,ORD037959,PROD00273,2025-09-02,4,Other,276.72,Approved
RET001400,ORD021532,PROD00203,2026-02-17,1,Wrong Item,70.83,Pending
RET001401,ORD024632,PROD00452,2025-09-29,2,Quality Issue,112.12,Approved
RET001402,ORD026019,PROD00172,2025-05-07,7,Damaged,283.85,Pending
RET001403,ORD017886,PROD00372,2026-01-08,2,Quality Issue,186.66,Pending
RET001404,ORD020460,PROD00024,2025-12-26,9,Changed Mind,835.92,Approved
RET001405,ORD015838,PROD00491,2025-08-07,4,Wrong Item,310.52,Rejected
RET001406,ORD026535,PROD00257,2025-07-08,2,Changed Mind,177.98,Approved
RET001407,ORD025240,PROD00428,2025-10-13,9,Quality Issue,705.24,Approved
RET001408,ORD015588,PROD00441,2026-01-27,1,Late Delivery,99.27,Approved
RET001409,ORD016323,PROD00322,2026-01-20,1,Damaged,136.32,Approved
RET001410,ORD021491,PROD00456,2026-01-25,1,Late Delivery,170.27,Approved
RET001411,ORD021265,PROD00153,2025-05-29,7,Wrong Item,756.28,Approved
RET001412,ORD040297,PROD00270,2026-05-16,1,Quality Issue,120.71,Approved
RET001413,ORD019025,PROD00384,2026-03-05,3,Not as Described,198.51,Approved
RET001414,ORD011778,PROD00112,2026-04-07,6,Not as Described,152.58,Approved
RET001415,ORD043301,PROD00189,2025-07-01,8,Late Delivery,102.8,Rejected
RET001416,ORD021483,PROD00456,2025-02-22,9,Wrong Item,1532.43,Approved
RET001417,ORD011729,PROD00062,2026-07-21,10,Not as Described,39.2,Approved
RET001418,ORD022699,PROD00259,2026-03-20,2,Wrong Item,342.64,Pending
RET001419,ORD015675,PROD00017,2025-09-23,1,Late Delivery,9.0,Approved
RET001420,ORD023785,PROD00236,2025-10-03,5,Wrong Item,602.2,Pending
RET001421,ORD047759,PROD00101,2025-10-22,1,Other,174.58,Approved
RET001422,ORD040171,PROD00371,2025-05-20,1,Late Delivery,90.42,Approved
RET001423,ORD031228,PROD00305,2025-04-30,8,Wrong Item,169.28,Pending
RET001424,ORD024033,PROD00248,2025-07-23,7,Other,141.82,Approved
RET001425,ORD043140,PROD00360,2026-07-07,1,Other,112.05,Approved
RET001426,ORD040290,PROD00232,2026-06-25,1,Damaged,126.25,Approved
RET001427,ORD019312,PROD00285,2025-06-08,5,Wrong Item,802.4,Approved
RET001428,ORD005629,PROD00282,2025-02-25,9,Damaged,199.08,Approved
RET001429,ORD021696,PROD00083,2026-02-16,1,Not as Described,184.07,Approved
RET001430,ORD007519,PROD00241,2025-08-07,1,Wrong Item,135.0,Approved
RET001431,ORD014484,PROD00374,2026-02-18,5,Not as Described,67.6,Approved
RET001432,ORD016513,PROD00317,2026-05-26,1,Other,157.05,Rejected
RET001433,ORD012901,PROD00031,2026-02-22,5,Changed Mind,133.6,Approved
RET001434,ORD026878,PROD00085,2026-05-31,1,Damaged,141.61,Approved
RET001435,ORD004006,PROD00141,2025-06-03,5,Other,36.5,Approved
RET001436,ORD007518,PROD00245,2026-03-23,4,Quality Issue,453.08,Approved
RET001437,ORD049088,PROD00428,2026-06-27,5,Damaged,391.8,Approved
RET001438,ORD020809,PROD00165,2025-07-12,1,Quality Issue,11.05,Approved
RET001439,ORD009569,PROD00482,2025-09-19,2,Quality Issue,377.58,Approved
RET001440,ORD027275,PROD00239,2026-04-04,2,Wrong Item,80.9,Approved
RET001441,ORD020224,PROD00426,2025-02-16,1,Other,113.26,Approved
RET001442,ORD005232,PROD00287,2025-09-15,2,Wrong Item,352.32,Approved
RET001443,ORD030404,PROD00173,2025-11-04,1,Changed Mind,43.24,Approved
RET001444,ORD038920,PROD00119,2025-12-01,2,Damaged,46.86,Approved
RET001445,ORD028671,PROD00300,2026-01-28,1,Damaged,135.61,Pending
RET001446,ORD027326,PROD00224,2025-10-16,2,Changed Mind,185.32,Approved
RET001447,ORD036170,PROD00152,2026-07-10,4,Wrong Item,254.72,Approved
RET001448,ORD007562,PROD00332,2025-11-29,8,Other,446.64,Approved
RET001449,ORD037893,PROD00426,2026-07-19,3,Not as Described,339.78,Approved
RET001450,ORD040375,PROD00157,2025-07-19,1,Wrong Item,18.92,Approved
RET001451,ORD007559,PROD00318,2026-04-10,3,Not as Described,431.37,Approved
RET001452,ORD012060,PROD00155,2026-03-16,8,Quality Issue,36.56,Approved
RET001453,ORD040773,PROD00485,2025-07-08,3,Not as Described,263.4,Approved
RET001454,ORD016116,PROD00299,2025-06-26,5,Not as Described,592.1,Approved
RET001455,ORD025892,PROD00231,2026-07-20,4,Not as Described,116.88,Approved
RET001456,ORD025039,PROD00126,2025-08-29,1,Quality Issue,168.81,Approved
RET001457,ORD037340,PROD00117,2025-03-05,1,Quality Issue,152.39,Approved
RET001458,ORD045603,PROD00035,2026-05-30,5,Changed Mind,257.55,Approved
RET001459,ORD001496,PROD00361,2026-02-24,2,Other,157.8,Approved
RET001460,ORD033208,PROD00321,2025-12-31,5,Damaged,343.55,Approved
RET001461,ORD038230,PROD00070,2025-08-16,2,Changed Mind,331.3,Approved
RET001462,ORD012562,PROD00125,2025-03-06,3,Not as Described,271.71,Pending
RET001463,ORD012375,PROD00332,2026-01-03,10,Damaged,558.3,Approved
RET001464,ORD042760,PROD00166,2025-05-08,4,Other,694.36,Approved
RET001465,ORD024724,PROD00437,2026-01-01,1,Other,91.71,Approved
RET001466,ORD028707,PROD00411,2025-03-09,3,Late Delivery,453.06,Approved
RET001467,ORD026520,PROD00266,2025-02-19,1,Changed Mind,197.62,Approved
RET001468,ORD007346,PROD00267,2025-04-09,1,Wrong Item,179.65,Approved
RET001469,ORD016958,PROD00184,2026-04-16,5,Wrong Item,697.05,Approved
RET001470,ORD006721,PROD00110,2026-04-25,1,Not as Described,69.75,Approved
RET001471,ORD004083,PROD00081,2025-10-19,4,Changed Mind,511.32,Approved
RET001472,ORD005969,PROD00466,2025-06-21,1,Changed Mind,55.46,Approved
RET001473,ORD023976,PROD00231,2026-06-13,8,Damaged,233.76,Approved
RET001474,ORD000281,PROD00254,2026-07-24,2,Changed Mind,70.0,Approved
RET001475,ORD042811,PROD00332,2025-04-10,2,Late Delivery,111.66,Pending
RET001476,ORD007885,PROD00160,2025-11-05,2,Quality Issue,410.28,Pending
RET001477,ORD037842,PROD00451,2026-04-30,4,Quality Issue,440.4,Pending
RET001478,ORD048969,PROD00107,2026-06-11,1,Damaged,135.69,Approved
RET001479,ORD036371,PROD00017,2026-03-27,9,Other,81.0,Approved
RET001480,ORD034540,PROD00048,2025-06-11,2,Changed Mind,303.0,Approved
RET001481,ORD045930,PROD00213,2025-12-21,2,Quality Issue,168.26,Approved
RET001482,ORD043378,PROD00435,2026-05-29,5,Not as Described,108.75,Approved
RET001483,ORD002896,PROD00082,2025-05-30,10,Not as Described,1386.3,Approved
RET001484,ORD036168,PROD00492,2025-03-15,3,Changed Mind,130.14,Rejected
RET001485,ORD021210,PROD00031,2026-06-18,10,Quality Issue,267.2,Rejected
RET001486,ORD008558,PROD00351,2026-04-11,3,Late Delivery,540.21,Approved
RET001487,ORD044449,PROD00011,2025-09-03,1,Late Delivery,146.69,Pending
RET001488,ORD016050,PROD00276,2025-04-15,5,Wrong Item,992.85,Approved
RET001489,ORD030743,PROD00134,2025-11-26,6,Not as Described,104.88,Approved
RET001490,ORD006297,PROD00070,2026-03-12,2,Other,331.3,Pending
RET001491,ORD008528,PROD00426,2025-08-22,6,Late Delivery,679.56,Approved
RET001492,ORD027508,PROD00343,2026-03-08,1,Damaged,120.4,Approved
RET001493,ORD036598,PROD00407,2025-12-04,2,Wrong Item,27.34,Approved
RET001494,ORD020473,PROD00216,2025-05-10,6,Not as Described,826.38,Approved
RET001495,ORD033945,PROD00456,2025-05-11,4,Late Delivery,681.08,Approved
RET001496,ORD028527,PROD00318,2026-03-02,5,Quality Issue,718.95,Approved
RET001497,ORD048312,PROD00355,2025-04-12,2,Damaged,179.48,Approved
RET001498,ORD041940,PROD00065,2025-05-06,6,Damaged,445.74,Approved
RET001499,ORD048926,PROD00445,2026-02-20,2,Changed Mind,397.94,Approved
RET001500,ORD044066,PROD00326,2025-05-17,2,Not as Described,335.16,Approved
RET001501,ORD015687,PROD00044,2025-11-25,7,Other,825.02,Approved
RET001502,ORD005832,PROD00183,2025-06-17,1,Not as Described,114.39,Approved
RET001503,ORD048023,PROD00039,2025-07-24,1,Not as Described,127.52,Approved
RET001504,ORD041311,PROD00073,2025-10-14,7,Quality Issue,546.14,Approved
RET001505,ORD011140,PROD00030,2025-10-23,3,Not as Described,329.16,Approved
RET001506,ORD006724,PROD00471,2026-05-20,2,Late Delivery,51.1,Approved
RET001507,ORD007625,PROD00135,2025-07-20,1,Damaged,65.54,Approved
RET001508,ORD001160,PROD00453,2025-02-11,2,Damaged,120.38,Approved
RET001509,ORD035770,PROD00481,2025-05-17,3,Changed Mind,442.53,Approved
RET001510,ORD003560,PROD00364,2026-01-03,2,Wrong Item,223.82,Approved
RET001511,ORD003623,PROD00086,2025-04-27,1,Quality Issue,142.35,Approved
RET001512,ORD007920,PROD00168,2026-03-30,6,Changed Mind,414.54,Approved
RET001513,ORD034582,PROD00091,2025-09-16,4,Other,227.56,Approved
RET001514,ORD039654,PROD00017,2025-04-28,3,Changed Mind,27.0,Pending
RET001515,ORD000122,PROD00498,2025-03-02,2,Wrong Item,376.0,Pending
RET001516,ORD006471,PROD00485,2025-09-20,2,Wrong Item,175.6,Approved
RET001517,ORD016659,PROD00458,2026-07-20,1,Late Delivery,175.97,Approved
RET001518,ORD045059,PROD00162,2025-07-21,1,Changed Mind,225.07,Approved
RET001519,ORD027735,PROD00061,2026-06-23,2,Damaged,383.04,Approved
RET001520,ORD025097,PROD00465,2026-04-13,10,Quality Issue,1459.9,Rejected
RET001521,ORD033852,PROD00118,2025-03-11,4,Quality Issue,268.72,Approved
RET001522,ORD007468,PROD00358,2026-01-28,3,Changed Mind,676.17,Pending
RET001523,ORD005706,PROD00182,2025-06-07,3,Late Delivery,197.91,Approved
RET001524,ORD038143,PROD00424,2025-02-11,6,Not as Described,944.64,Approved
RET001525,ORD042548,PROD00272,2025-05-31,4,Changed Mind,701.92,Approved
RET001526,ORD031125,PROD00139,2026-05-27,1,Wrong Item,39.1,Approved
RET001527,ORD029141,PROD00446,2026-04-29,8,Other,629.04,Approved
RET001528,ORD026703,PROD00152,2026-03-10,1,Late Delivery,63.68,Approved
RET001529,ORD034271,PROD00222,2025-10-23,4,Other,218.0,Approved
RET001530,ORD043221,PROD00430,2025-05-13,1,Quality Issue,115.21,Approved
RET001531,ORD008101,PROD00249,2025-04-21,1,Not as Described,190.35,Approved
RET001532,ORD007378,PROD00156,2026-01-09,2,Wrong Item,352.38,Approved
RET001533,ORD032811,PROD00445,2025-02-04,2,Late Delivery,397.94,Approved
RET001534,ORD042534,PROD00459,2025-02-09,2,Changed Mind,82.0,Pending
RET001535,ORD035403,PROD00449,2025-10-18,1,Not as Described,163.35,Approved
RET001536,ORD030524,PROD00390,2025-07-10,1,Late Delivery,139.09,Pending
RET001537,ORD031585,PROD00372,2025-03-11,8,Quality Issue,746.64,Approved
RET001538,ORD018305,PROD00432,2026-04-21,3,Quality Issue,200.34,Approved
RET001539,ORD021306,PROD00367,2026-07-07,2,Other,316.1,Approved
RET001540,ORD025684,PROD00165,2026-02-13,3,Wrong Item,33.15,Approved
RET001541,ORD038227,PROD00424,2025-10-28,1,Quality Issue,157.44,Approved
RET001542,ORD034190,PROD00466,2025-06-13,2,Wrong Item,110.92,Approved
RET001543,ORD011159,PROD00402,2025-06-13,1,Wrong Item,48.6,Approved
RET001544,ORD038809,PROD00466,2025-02-20,8,Other,443.68,Approved
RET001545,ORD042111,PROD00271,2025-04-23,1,Damaged,186.12,Approved
RET001546,ORD045303,PROD00127,2025-08-12,1,Late Delivery,100.63,Approved
RET001547,ORD034218,PROD00087,2026-03-16,1,Wrong Item,124.54,Rejected
RET001548,ORD023522,PROD00289,2025-10-02,2,Other,31.0,Approved
RET001549,ORD039129,PROD00492,2025-11-30,1,Damaged,43.38,Approved
RET001550,ORD016894,PROD00036,2025-03-05,3,Damaged,442.77,Approved
RET001551,ORD048940,PROD00356,2025-07-11,3,Quality Issue,287.52,Approved
RET001552,ORD020315,PROD00026,2025-07-14,3,Quality Issue,348.33,Approved
RET001553,ORD002467,PROD00289,2025-06-11,4,Changed Mind,62.0,Approved
RET001554,ORD015598,PROD00173,2025-05-07,1,Quality Issue,43.24,Approved
RET001555,ORD009116,PROD00350,2026-04-11,4,Quality Issue,395.4,Approved
RET001556,ORD047709,PROD00177,2025-05-17,3,Not as Described,503.49,Approved
RET001557,ORD012594,PROD00445,2025-07-17,7,Quality Issue,1392.79,Approved
RET001558,ORD038896,PROD00344,2026-02-15,2,Not as Described,104.54,Approved
RET001559,ORD049841,PROD00161,2025-09-21,9,Quality Issue,1306.98,Approved
RET001560,ORD009874,PROD00228,2026-05-12,1,Not as Described,25.27,Approved
RET001561,ORD035191,PROD00212,2025-10-17,2,Damaged,75.96,Approved
RET001562,ORD001331,PROD00123,2025-12-11,7,Wrong Item,100.45,Approved
RET001563,ORD021971,PROD00145,2025-07-18,3,Damaged,237.12,Pending
RET001564,ORD044367,PROD00465,2026-01-01,1,Changed Mind,145.99,Approved
RET001565,ORD036914,PROD00155,2026-05-12,5,Wrong Item,22.85,Pending
RET001566,ORD033637,PROD00054,2026-02-14,6,Damaged,1355.22,Approved
RET001567,ORD024114,PROD00235,2025-11-20,8,Not as Described,798.08,Approved
RET001568,ORD026399,PROD00419,2026-05-21,1,Quality Issue,125.02,Approved
RET001569,ORD030945,PROD00193,2026-05-17,3,Changed Mind,212.82,Approved
RET001570,ORD016950,PROD00500,2026-01-25,1,Quality Issue,9.16,Approved
RET001571,ORD040609,PROD00366,2026-02-08,1,Wrong Item,85.85,Approved
RET001572,ORD026219,PROD00002,2025-10-31,2,Damaged,356.28,Approved
RET001573,ORD001873,PROD00101,2025-04-08,5,Wrong Item,872.9,Approved
RET001574,ORD000340,PROD00029,2025-03-23,3,Damaged,236.28,Approved
RET001575,ORD000423,PROD00388,2025-11-26,3,Quality Issue,137.49,Approved
RET001576,ORD008173,PROD00431,2025-03-04,5,Wrong Item,335.65,Approved
RET001577,ORD019440,PROD00130,2025-09-21,3,Quality Issue,237.33,Pending
RET001578,ORD047580,PROD00165,2025-11-16,1,Other,11.05,Approved
RET001579,ORD017153,PROD00007,2026-02-18,1,Quality Issue,221.84,Approved
RET001580,ORD015821,PROD00326,2026-05-30,1,Late Delivery,167.58,Approved
RET001581,ORD034685,PROD00190,2025-12-24,2,Wrong Item,149.38,Rejected
RET001582,ORD012058,PROD00276,2025-04-11,8,Not as Described,1588.56,Approved
RET001583,ORD040959,PROD00151,2025-09-02,1,Other,148.2,Approved
RET001584,ORD045819,PROD00235,2025-09-14,1,Changed Mind,99.76,Approved
RET001585,ORD012689,PROD00468,2026-07-06,2,Damaged,325.4,Approved
RET001586,ORD019725,PROD00298,2025-03-21,1,Wrong Item,161.23,Approved
RET001587,ORD025729,PROD00258,2025-08-06,2,Not as Described,112.06,Approved
RET001588,ORD015152,PROD00250,2025-12-03,5,Late Delivery,705.35,Approved
RET001589,ORD017446,PROD00454,2026-07-17,5,Damaged,615.45,Approved
RET001590,ORD035590,PROD00478,2026-05-15,1,Quality Issue,48.11,Approved
RET001591,ORD021497,PROD00466,2025-10-18,8,Changed Mind,443.68,Approved
RET001592,ORD015963,PROD00174,2026-04-17,4,Wrong Item,495.96,Approved
RET001593,ORD014480,PROD00384,2026-03-05,1,Other,66.17,Approved
RET001594,ORD036235,PROD00100,2025-04-30,2,Other,299.58,Approved
RET001595,ORD030292,PROD00043,2025-10-21,1,Other,80.75,Approved
RET001596,ORD041859,PROD00172,2025-03-01,2,Late Delivery,81.1,Approved
RET001597,ORD010648,PROD00474,2025-08-22,1,Changed Mind,60.11,Approved
RET001598,ORD010189,PROD00055,2025-06-01,1,Late Delivery,45.22,Approved
RET001599,ORD027469,PROD00412,2026-03-24,5,Damaged,795.2,Approved
RET001600,ORD020923,PROD00027,2026-05-18,1,Wrong Item,63.05,Approved
RET001601,ORD011725,PROD00128,2025-04-23,6,Damaged,1244.46,Pending
RET001602,ORD002618,PROD00173,2026-06-02,3,Other,129.72,Approved
RET001603,ORD025068,PROD00265,2025-02-18,1,Wrong Item,207.66,Approved
